-1.7363670365457435E9	-8.13863808757696E9	-1.5016620775511896E10	-2.969196501101377E10	-7.716310180333455E10	-1.1458384058921353E11	-1.5884433184491684E11	-3.761719469420789E11	-6.923113316877788E11	-8.841965153403253E11	-1.6848160370032834E12	-1.780920732833041E12	-1.9685139296525444E12	-2.3041271106018013E12	-2.5044096749550684E12	-2.3795111296181997E12	-1.8888289753504019E12	-1.580440430077346E12	-1.4942432244570898E12	-1.4364831520943608E12	-1.2864570463707825E12	-1.275814052949021E12	-1.070577321524259E12	-9.311552005487286E11	-7.43136297417098E11	-6.724001762773431E11	-5.97175980869692E11	-5.2504941796497253E11	-4.771605149389081E11	-4.5621597513382104E11	-3.917691881038842E11	-3.3186427131970825E11	-2.769147697122951E11	-2.273701950509477E11	-1.3564586977317757E11	-1.4086719598836725E11	-7.048382888816298E10	-2.0346983977249077E10
-1.648948047032665E9	-7.728890895506324E9	-1.4260595242622343E10	-2.8197095825358093E10	-7.327825473738152E10	-1.0881501213992224E11	-1.5084716840683005E11	-3.572332255814943E11	-6.574562833190896E11	-8.39680831573485E11	-1.5999924297990955E12	-1.6912586466551833E12	-1.8694072920864546E12	-2.1881237199136187E12	-2.3783228750427153E12	-2.259712461417172E12	-1.7937341498251274E12	-1.5008717084447195E12	-1.4190141801251594E12	-1.3641620915319204E12	-1.2216891875720818E12	-1.2115820254064675E12	-1.0166781252866652E12	-8.842753387461499E11	-7.057224195771166E11	-6.385475732726718E11	-5.671106089118347E11	-4.9861532390716437E11	-4.531374315852403E11	-4.332473638284246E11	-3.7204520934503125E11	-3.151562604880947E11	-2.6297324189012845E11	-2.1592303423851553E11	-1.288166541651782E11	-1.3377510792768759E11	-6.6935255937438446E10	-1.9322596424679317E10
-1.5615290575193918E9	-7.319143703434773E9	-1.3504569709731102E10	-2.6702226639699078E10	-6.939340767141982E10	-1.0304618369061807E11	-1.4285000496872543E11	-3.382945042208675E11	-6.226012349503226E11	-7.95165147806545E11	-1.5151688225947183E12	-1.6015965604771257E12	-1.7703006545201436E12	-2.0721203292251765E12	-2.2522360751300806E12	-2.1399137932158757E12	-1.6986393242996409E12	-1.4213029868119155E12	-1.3437851357930608E12	-1.291841030969318E12	-1.1569213287732366E12	-1.1473499978637708E12	-9.627789290489508E11	-8.373954769434666E11	-6.683085417370515E11	-6.046949702679246E11	-5.370452369539105E11	-4.721812298492972E11	-4.291143482315189E11	-4.1027875252297687E11	-3.523212305861343E11	-2.98448249656444E11	-2.4903171406793063E11	-2.0447587342605783E11	-1.219874385571636E11	-1.2668301986699208E11	-6.338668298670601E10	-1.829820887210726E10
-1.4741100680062182E9	-6.90939651136369E9	-1.2748544176840725E10	-2.5207357454041767E10	-6.550856060546254E10	-9.727735524132048E10	-1.3485284153062991E11	-3.193557828602622E11	-5.877461865815957E11	-7.50649464039656E11	-1.4303452153904377E12	-1.5119344742991704E12	-1.6711940169539456E12	-1.956116938536867E12	-2.1261492752175896E12	-2.0201151250147168E12	-1.6035444987742627E12	-1.3417342651792026E12	-1.268556091461048E12	-1.2195199704067983E12	-1.0921534699744652E12	-1.083117970321147E12	-9.08879732811298E11	-7.905156151408367E11	-6.308946638970292E11	-5.708423672632161E11	-5.069798649960207E11	-4.457471357914602E11	-4.0509126487782495E11	-3.8731014121755536E11	-3.325972518272599E11	-2.8174023882481213E11	-2.3509018624574875E11	-1.9302871261361322E11	-1.1515822294915678E11	-1.1959093180630464E11	-5.983811003597761E10	-1.727382131953638E10
-1.3866910784931238E9	-6.499649319292979E9	-1.1992518643951036E10	-2.3712488268385815E10	-6.16237135395088E10	-9.150852679202814E10	-1.2685567809254169E11	-3.0041706149967413E11	-5.528911382129003E11	-7.061337802728073E11	-1.345521608186234E12	-1.4222723881212969E12	-1.572087379387838E12	-1.8401135478486626E12	-2.0000624753052134E12	-1.9003164568136663E12	-1.5084496732489712E12	-1.2621655435465618E12	-1.193327047129104E12	-1.1471989098443442E12	-1.0273856111757526E12	-1.0188859427785815E12	-8.549805365736941E11	-7.436357533382493E11	-5.934807860570409E11	-5.369897642585383E11	-4.769144930381581E11	-4.193130417336472E11	-3.810681815241529E11	-3.643415299121547E11	-3.128732730684033E11	-2.650322279931956E11	-2.211486584235795E11	-1.8158155180117902E11	-1.0832900734115616E11	-1.1249884374562369E11	-5.628953708525244E10	-1.6249433766966427E10
-1.2992720889798663E9	-6.089902127221503E9	-1.1236493111059935E10	-2.221761908272707E10	-5.77388664735478E10	-8.573969834272505E10	-1.188585146544385E11	-2.814783401390508E11	-5.180360898441397E11	-6.616180965058756E11	-1.260698000981872E12	-1.3326103019432556E12	-1.4729807418215452E12	-1.7241101571602422E12	-1.8739756753926018E12	-1.7805177886123923E12	-1.4133548477235017E12	-1.1825968219137722E12	-1.1180980027970193E12	-1.0748778492817552E12	-9.626177523769192E11	-9.546539152358962E11	-8.010813403359895E11	-6.967558915355746E11	-5.560669082169827E11	-5.031371612537975E11	-4.4684912108023944E11	-3.9287894767578485E11	-3.570450981704359E11	-3.4137291860671124E11	-2.9314929430950995E11	-2.4832421716154788E11	-2.0720713060138422E11	-1.701343909887234E11	-1.0149979173314279E11	-1.0540675568492949E11	-5.274096413452065E10	-1.5225046214394564E10
-1.2118530994666932E9	-5.680154935150423E9	-1.0480467578169561E10	-2.0722749897069767E10	-5.385401940759055E10	-7.997086989342749E10	-1.1086135121634306E11	-2.625396187784456E11	-4.831810414754128E11	-6.171024127389868E11	-1.175874393777592E12	-1.242948215765301E12	-1.3738741042553477E12	-1.6081067664719333E12	-1.7478888754801118E12	-1.6607191204112341E12	-1.318260022198124E12	-1.1030281002810598E12	-1.0428689584650071E12	-1.0025567887192358E12	-8.978498935781481E11	-8.90421887693273E11	-7.471821440983369E11	-6.49876029732945E11	-5.1865303037696063E11	-4.692845582490891E11	-4.167837491223497E11	-3.6644485361794806E11	-3.3302201481674207E11	-3.184043073012899E11	-2.7342531555063565E11	-2.316162063299162E11	-1.932656027792024E11	-1.5868723017627884E11	-9.467057612513603E10	-9.83146676242421E10	-4.9192391183792274E10	-1.4200658661823687E10
-1.1244341099535832E9	-5.270407743079639E9	-9.72444204527974E9	-1.922788071141355E10	-4.9969172341636116E10	-7.420204144413411E10	-1.0286418777825339E11	-2.4360089741785416E11	-4.483259931067111E11	-5.725867289721304E11	-1.0910507865733735E12	-1.1532861295874114E12	-1.2747674666892224E12	-1.4921033757837087E12	-1.6218020755677131E12	-1.5409204522101624E12	-1.2231651966728157E12	-1.0234593786484049E12	-9.676399141330493E11	-9.30235728156769E11	-8.330820347794241E11	-8.261898601506963E11	-6.932829478607235E11	-6.029961679303494E11	-4.8123915253696564E11	-4.354319552444054E11	-3.8671837716448175E11	-3.400107595601304E11	-3.089989314630656E11	-2.9543569599588513E11	-2.537013367917756E11	-2.1490819549829666E11	-1.7932407495703067E11	-1.4724006936384256E11	-8.78413605171342E10	-9.122257956355986E10	-4.564381823306647E10	-1.3176271109253553E10
-1.0370151204403405E9	-4.860660551008231E9	-8.968416512388762E9	-1.773301152575506E10	-4.6084325275675766E10	-6.843321299483196E10	-9.486702434015154E10	-2.2466217605723392E11	-4.134709447379564E11	-5.28071045205206E11	-1.0062271793690256E12	-1.0636240434093849E12	-1.1756608291229458E12	-1.3760999850953074E12	-1.4957152756551223E12	-1.4211217840089082E12	-1.128070371147362E12	-9.438906570156289E11	-8.924108698009769E11	-8.579146675941921E11	-7.683141759806013E11	-7.619578326080216E11	-6.39383751623028E11	-5.561163061276823E11	-4.438252746969137E11	-4.015793522396701E11	-3.5665300520656793E11	-3.135766655022724E11	-2.8497584810935266E11	-2.7246708469044543E11	-2.3397735803288553E11	-1.9820018466665167E11	-1.653825471348377E11	-1.3579290855138885E11	-8.101214490912198E10	-8.413049150286682E10	-4.2095245282335266E10	-1.215188355668186E10
-9.495961309271673E8	-4.450913358937151E9	-8.212390979498389E9	-1.6238142340097755E10	-4.219947820971852E10	-6.266438454553441E10	-8.686986090205608E10	-2.0572345469662875E11	-3.786158963692295E11	-4.835553614383172E11	-9.214035721647454E11	-9.739619572314303E11	-1.0765541915567484E12	-1.2600965944069985E12	-1.369628475742632E12	-1.3013231158077498E12	-1.0329755456219844E12	-8.643219353829163E11	-8.171818254689647E11	-7.855936070316727E11	-7.035463171818303E11	-6.977258050653983E11	-5.854845553853754E11	-5.092364443250526E11	-4.064113968568916E11	-3.677267492349618E11	-3.265876332486782E11	-2.871425714444356E11	-2.6095276475565884E11	-2.4949847338502405E11	-2.142533792740112E11	-1.8149217383502005E11	-1.5144101931265588E11	-1.2434574773894429E11	-7.418292930111522E10	-7.703840344217944E10	-3.8546672331606895E10	-1.1127496004110983E10
