-5.975088997018117E9	-2.4949154657728676E10	-7.463770588767438E10	-7.03777217292015E10	-1.3471915009859091E11	-1.781797885138111E11	-2.4051347449678842E11	-5.644151304526904E11	-6.691454517605935E11	-7.471235913608214E11	-8.012998077931252E11	-9.498582891217368E11	-1.1290608101746807E12	-1.3495551605629915E12	-1.61964632379724E12	-1.943486247567363E12	-2.24298830259237E12	-2.3257781006062793E12	-2.8176916363717773E12	-3.3165940410970083E12	-3.860999253371293E12	-4.406753012264351E12	-4.764327371905672E12	-4.572428337770092E12	-3.707863348803952E12	-3.2118307403849272E12	-2.9948751830093213E12	-2.7971335063259243E12	-2.5219913654656978E12	-2.3279829061628374E12	-2.0654245777140378E12	-1.6852290691279875E12	-1.5799192060207957E12	-1.5342581305787776E12	-1.4271495418443882E12	-1.319674625772573E12	-1.2133571274418457E12	-1.1086226125894502E12	-1.0061401903066971E12	-9.06895403332786E11	-8.112987400039811E11	-7.202403741982942E11	-6.341408979564644E11	-5.536300449400356E11	-4.7883146684076117E11	-4.099525729547049E11	-3.469921954126066E11	-2.9018115748754175E11	-2.501747789440834E11	-2.3921440560089682E11	-1.9428866167880576E11	-1.5510360169050702E11	-1.215559552800044E11	-9.349754442471277E10	-7.018255672059523E10	-5.133813081754537E10	-3.6469819535528206E10	-2.350018972246253E10	-5.507183819374319E9
-5.674267666402931E9	-2.3693066605214733E10	-7.0880002193152E10	-6.683449084062241E10	-1.2793659104177524E11	-1.6920916379237076E11	-2.2840460323727875E11	-5.3599913352831757E11	-6.354567108440687E11	-7.095089695536282E11	-7.609576347271984E11	-9.020368031870399E11	-1.0722172091117164E12	-1.2816105693875713E12	-1.5381037455203594E12	-1.8456396515890781E12	-2.1300630012157942E12	-2.208684670987206E12	-2.6758323690471157E12	-3.1496170750549795E12	-3.66661370807096E12	-4.184890993890499E12	-4.52446294474513E12	-4.34222524332296E12	-3.5211875709397017E12	-3.0501281787133726E12	-2.8440954476733506E12	-2.6563092568961333E12	-2.39501939923423E12	-2.2107784735877246E12	-1.9614388847706663E12	-1.6003846674430142E12	-1.5003767258909016E12	-1.4570144991319148E12	-1.355298390442504E12	-1.2532343975011416E12	-1.1522695510441333E12	-1.0528079913117299E12	-9.554851404849248E11	-8.612369232506464E11	-7.704531615337328E11	-6.839792125926283E11	-6.022144933763866E11	-5.2575703302832684E11	-4.547242578824773E11	-3.8931313502383936E11	-3.2952255538060095E11	-2.7557172121664764E11	-2.3757950045938193E11	-2.271709371553064E11	-1.845070209770807E11	-1.4729476873972906E11	-1.154361093279559E11	-8.879032487750087E10	-6.664915159320695E10	-4.8753465579665634E10	-3.463371305318989E10	-2.2317051137322052E10	-5.22991960367588E9
-5.373446335787075E9	-2.2436978552697983E10	-6.712229849862121E10	-6.3291259952035416E10	-1.2115403198494441E11	-1.602385390709104E11	-2.1629573197774203E11	-5.075831366038811E11	-6.017679699274689E11	-6.71894347746351E11	-7.206154616611815E11	-8.542153172522363E11	-1.015373608048625E12	-1.213665978211999E12	-1.4565611672432966E12	-1.7477930556105747E12	-2.0171376998389666E12	-2.0915912413678716E12	-2.533973101722137E12	-2.982640109012577E12	-3.4722281627701924E12	-3.9630289755161514E12	-4.2845985175840522E12	-4.1120221488753145E12	-3.334511793075034E12	-2.888425617041457E12	-2.693315712337044E12	-2.515485007466028E12	-2.268047433002479E12	-2.0935740410123499E12	-1.857453191827063E12	-1.515540265757851E12	-1.4208342457608298E12	-1.379770867684879E12	-1.2834472390404595E12	-1.186794169229562E12	-1.0911819746462844E12	-9.969933700338846E11	-9.048300906630394E11	-8.155784431684048E11	-7.296075830633933E11	-6.477180509868816E11	-5.702880887962375E11	-4.978840211165557E11	-4.306170489241396E11	-3.686736970929278E11	-3.120529153485562E11	-2.609622849457209E11	-2.2498422197465234E11	-2.1512746870968906E11	-1.7472538027533383E11	-1.394859357889336E11	-1.0931626337589374E11	-8.408310533027844E10	-6.311574646581076E10	-4.616880034178012E10	-3.279760657084749E10	-2.1133912552178925E10	-4.952655387976824E9
-5.072625005171561E9	-2.1180890500182667E10	-6.336459480409472E10	-5.974802906345247E10	-1.1437147292812134E11	-1.5126791434946024E11	-2.0418686071821912E11	-4.7916713967947705E11	-5.680792290109073E11	-6.342797259391167E11	-6.802732885952107E11	-8.063938313174873E11	-9.585300069855984E11	-1.1457213870365046E12	-1.375018588966327E12	-1.649946459632183E12	-1.9042123984622676E12	-1.9744978117486707E12	-2.3921138343973213E12	-2.815663142970366E12	-3.277842617469647E12	-3.7411669571420566E12	-4.044734090423248E12	-3.8818190544279316E12	-3.1478360152105806E12	-2.726723055369726E12	-2.5425359770009087E12	-2.374660758036082E12	-2.1410754667708728E12	-1.976369608437109E12	-1.7534674988835776E12	-1.430695864072785E12	-1.3412917656308489E12	-1.3025272362379316E12	-1.2115960876384968E12	-1.120353940958058E12	-1.0300943982485054E12	-9.411787487561033E11	-8.541750408412119E11	-7.699199630862152E11	-6.887620045931005E11	-6.114568893811761E11	-5.383616842161249E11	-4.700110092048166E11	-4.065098399658294E11	-3.480342591620397E11	-2.9458327531653143E11	-2.4635284867481082E11	-2.1238894348993707E11	-2.0308400026408548E11	-1.6494373957359808E11	-1.3167710283814713E11	-1.0319641742383856E11	-7.93758857830614E10	-5.9582341338418625E10	-4.358413510389757E10	-3.0961500088507175E10	-1.9950773967037155E10	-4.675391172278082E9
-4.771803674556321E9	-1.9924802447668495E10	-5.960689110957164E10	-5.6204798174872734E10	-1.0758891387130438E11	-1.4229728962801825E11	-1.920779894587072E11	-4.507511427550989E11	-5.343904880943765E11	-5.966651041319165E11	-6.399311155292765E11	-7.585723453827815E11	-9.016864059226235E11	-1.0777767958610717E12	-1.2934760106894312E12	-1.5520998636538804E12	-1.7912870970856714E12	-1.8574043821295762E12	-2.250254567072634E12	-2.648686176928306E12	-3.083457072169278E12	-3.5193049387681636E12	-3.804869663262661E12	-3.6516159599807583E12	-2.9611602373462954E12	-2.565020493698142E12	-2.3917562416649116E12	-2.2338365086062646E12	-2.0141035005393818E12	-1.859165175861974E12	-1.649481805940187E12	-1.345851462387796E12	-1.2617492855009404E12	-1.2252836047910544E12	-1.1397449362365999E12	-1.0539137126866145E12	-9.69006821850782E11	-8.853641274783724E11	-8.035199910194304E11	-7.242614830040673E11	-6.479164261228447E11	-5.751957277755038E11	-5.0643527963604114E11	-4.4213799729310266E11	-3.8240263100754114E11	-3.2739482123117035E11	-2.7711363528452246E11	-2.31743412403914E11	-1.9979366500523328E11	-1.9104053181849286E11	-1.5516209887187128E11	-1.2386826988736774E11	-9.707657147178894E10	-7.466866623584863E10	-5.604893621102969E10	-4.099946986601736E10	-2.9125393606168533E10	-1.8767635381896454E10	-4.398126956579592E9
-4.47098234394052E9	-1.866871439515198E10	-5.584918741504156E10	-5.2661567286286385E10	-1.0080635481447482E11	-1.3332666490655952E11	-1.7996911819917273E11	-4.223351458306677E11	-5.0070174717778265E11	-5.590504823246462E11	-5.99588942463267E11	-7.107508594479866E11	-8.448428048595427E11	-1.0098322046855122E12	-1.2119334324123833E12	-1.454253267675395E12	-1.6783617957088643E12	-1.7403109525102632E12	-2.1083952997476816E12	-2.481709210885935E12	-2.8890715268685464E12	-3.2974429203938564E12	-3.565005236101627E12	-3.4214128655331553E12	-2.774484459481663E12	-2.4033179320262563E12	-2.240976506328632E12	-2.0930122591761843E12	-1.887131534307654E12	-1.7419607432866208E12	-1.5454961129966025E12	-1.2610070607026482E12	-1.182206805370883E12	-1.1480399733440332E12	-1.0678937848345685E12	-9.87473484415047E11	-9.079192454529443E11	-8.295495062005376E11	-7.528649411975542E11	-6.786030029218339E11	-6.070708476525127E11	-5.389345661697635E11	-4.745088750558979E11	-4.1426498538133673E11	-3.5829542204920776E11	-3.067553833002626E11	-2.5964399525248093E11	-2.1713397613298993E11	-1.8719838652050598E11	-1.7899706337287772E11	-1.453804581701262E11	-1.1605943693657376E11	-9.095672551972789E10	-6.996144668862708E10	-5.251553108363416E10	-3.8414804628132324E10	-2.728928712382646E10	-1.758449679675355E10	-4.1208627408805857E9
-4.1701610133250084E9	-1.741262634263667E10	-5.20914837205151E10	-4.911833639770345E10	-9.402379575765178E10	-1.2435604018510944E11	-1.6786024693964987E11	-3.9391914890626385E11	-4.670130062612214E11	-5.2143586051741223E11	-5.592467693972964E11	-6.629293735132379E11	-7.879992037965165E11	-9.418876135100178E11	-1.130390854135414E12	-1.356406671697004E12	-1.5654364943321663E12	-1.6232175228910632E12	-1.9665360324228665E12	-2.3147322448437246E12	-2.6946859815680024E12	-3.0755809020197637E12	-3.325140808940824E12	-3.1912097710857734E12	-2.5878086816172095E12	-2.2416153703545264E12	-2.0901967709924978E12	-1.9521880097462397E12	-1.7601595680760483E12	-1.6247563107113804E12	-1.4415104200531184E12	-1.1761626590175828E12	-1.1026643252409028E12	-1.070796341897086E12	-9.960426334326063E11	-9.210332561435435E11	-8.468316690551658E11	-7.737348849227566E11	-7.022098913757269E11	-6.329445228396448E11	-5.662252691822201E11	-5.026734045640584E11	-4.425824704757854E11	-3.8639197346959766E11	-3.341882130908978E11	-2.861159453693746E11	-2.4217435522045627E11	-2.0252453986207996E11	-1.746031080357908E11	-1.6695359492727417E11	-1.3559881746839055E11	-1.0825060398578731E11	-8.483687956767276E10	-6.525422714141007E10	-4.898212595624204E10	-3.583013939024978E10	-2.545318064148616E10	-1.6401358211611784E10	-3.8435985251818457E9
-3.869339682709715E9	-1.6156538290122272E10	-4.8333780025991356E10	-4.557510550912309E10	-8.724123670083366E10	-1.1538541546366586E11	-1.5575137568013577E11	-3.655031519818807E11	-4.333242653446846E11	-4.838212387102053E11	-5.1890459633135504E11	-6.151078875785237E11	-7.311556027335315E11	-8.739430223345729E11	-1.0488482758585039E12	-1.2585600757186836E12	-1.4525111929555498E12	-1.5061240932719478E12	-1.824676765098154E12	-2.1477552788016355E12	-2.5003004362675986E12	-2.8537188836458306E12	-3.0852763817801943E12	-2.9610066766385596E12	-2.401132903752892E12	-2.0799128086829133E12	-1.9394170356564731E12	-1.8113637603163972E12	-1.6331876018445347E12	-1.5075518781362249E12	-1.3375247271097092E12	-1.0913182573325785E12	-1.02312184511098E12	-9.935527104501952E11	-9.241914820306963E11	-8.545930278720881E11	-7.857440926574314E11	-7.179202636450157E11	-6.515548415539364E11	-5.872860427574886E11	-5.253796907119571E11	-4.6641224295837946E11	-4.1065606589569604E11	-3.585189615578788E11	-3.100810041326052E11	-2.6547650743850162E11	-2.2470471518844424E11	-1.879151035911806E11	-1.6200782955108475E11	-1.549101264816794E11	-1.2581717676666199E11	-1.0044177103500653E11	-7.871703361562206E10	-6.054700759419646E10	-4.544872082885248E10	-3.324547415236911E10	-2.361707415914719E10	-1.5218219626470875E10	-3.5663343094833064E9
-3.568518352093963E9	-1.490045023760596E10	-4.457607633146189E10	-4.203187462053734E10	-8.045867764400519E10	-1.0641479074220862E11	-1.436425044206033E11	-3.3708715505745416E11	-3.996355244280964E11	-4.462066169029412E11	-4.785624232653522E11	-5.672864016437368E11	-6.743120016704598E11	-8.059984311590244E11	-9.673056975814696E11	-1.1607134797402144E12	-1.3395858915787612E12	-1.389030663652654E12	-1.6828174977732253E12	-1.9807783127592917E12	-2.3059148909668994E12	-2.6318568652715605E12	-2.8454119546192E12	-2.730803582190994E12	-2.2144571258882905E12	-1.9182102470110544E12	-1.788637300320219E12	-1.6705395108863406E12	-1.506215635612828E12	-1.3903474455608909E12	-1.2335390341661418E12	-1.0064738556474451E12	-9.43579364980936E11	-9.163090790031866E11	-8.523403306286769E11	-7.881527996005316E11	-7.246565162596041E11	-6.621056423671902E11	-6.008997917320686E11	-5.4162756267526294E11	-4.8453411224163184E11	-4.301510813526453E11	-3.7872966131555804E11	-3.3064594964611743E11	-2.859737951742759E11	-2.448370695075972E11	-2.0723507515640558E11	-1.7330566732025894E11	-1.494125510663595E11	-1.4286665803606625E11	-1.160355360649185E11	-9.263293808421384E10	-7.259718766356203E10	-5.5839788046975685E10	-4.1915315701457535E10	-3.06608089144845E10	-2.1780967676805424E10	-1.4035081041328165E10	-3.289070093784345E9
-3.2676970214784517E9	-1.3644362185090654E10	-4.081837263693543E10	-3.848864373195441E10	-7.367611858718216E10	-9.744416602075853E10	-1.3153363316108047E11	-3.0867115813305035E11	-3.659467835115351E11	-4.0859199509570715E11	-4.382202501993816E11	-5.19464915708988E11	-6.174684006074337E11	-7.380538399835304E11	-8.857631193045004E11	-1.0628668837618236E12	-1.226660590202063E12	-1.271937234033454E12	-1.54095823044841E12	-1.8138013467170815E12	-2.1115293456663547E12	-2.4099948468974673E12	-2.6055475274583975E12	-2.500600487743613E12	-2.027781348023837E12	-1.7565076853393245E12	-1.6378575649840852E12	-1.5297152614563958E12	-1.3792436693812224E12	-1.2731430129856506E12	-1.1295533412226572E12	-9.216294539623795E11	-8.640368848509557E11	-8.390654475562396E11	-7.804891792267148E11	-7.21712571329028E11	-6.635689398618254E11	-6.06291021089409E11	-5.502447419102415E11	-4.9596908259307367E11	-4.4368853377133923E11	-3.938899197469402E11	-3.4680325673544556E11	-3.027729377343784E11	-2.6186658621596582E11	-2.2419763157670926E11	-1.8976543512438092E11	-1.5869623104934894E11	-1.3681727258164433E11	-1.3082318959046274E11	-1.0625389536318286E11	-8.48241051334274E10	-6.647734171150688E10	-5.113256849975866E10	-3.8381910574065414E10	-2.807614367660196E10	-1.9944861194465122E10	-1.28519424561864E10	-3.011805878085606E9
