-1.1366817123183994E7	-2.0455837497688007E7	-5.815680400610316E7	-1.1787573435453327E8	-2.3835406297934157E8	-4.769956049385941E8	-5.112665961382062E8	-1.2207344478934796E9	-3.4078141108804393E9	-4.852346341770523E9	-9.257090372126284E9	-2.1539346207209454E10	-2.8237242452780785E10	-4.17164838725273E10	-7.075368182596864E10	-7.500899471124094E10	-9.356935668216826E10	-9.354196872690677E10	-7.897055362712267E10	-5.786771722341256E10	-2.9111804818220013E10	-2.693815322386593E10	-1.1893461058778448E10	-8.660851064255165E9	-4.652390596090463E9	-1.5783220063813045E9	-1.431357970017496E9	-7.424353168443516E8
-1.0794544299538666E7	-1.9425969614887696E7	-5.52288464184968E7	-1.1194117249721718E8	-2.2635390927137768E8	-4.5298082413000154E8	-4.855264108746652E8	-1.1592754535376844E9	-3.2362445868388963E9	-4.608050518919082E9	-8.791033674936035E9	-2.0454928085593613E10	-2.681561260730263E10	-3.961622926654849E10	-6.719152288182016E10	-7.123259814067879E10	-8.885852168105214E10	-8.883251259749428E10	-7.499470874290681E10	-5.4954313974775154E10	-2.7646144329079697E10	-2.5581927215991703E10	-1.1294673863624176E10	-8.224812581362378E9	-4.418161728477619E9	-1.4988599387307975E9	-1.3592949414429934E9	-7.050567305136236E8
-1.0222271475892063E7	-1.839610173208508E7	-5.23008888308839E7	-1.0600661063988782E8	-2.14353755563387E8	-4.289660433213554E8	-4.597862256110667E8	-1.097816459181752E9	-3.064675062796971E9	-4.363754696067095E9	-8.324976977744749E9	-1.9370509963975346E10	-2.5393982761821297E10	-3.7515974660565E10	-6.362936393766371E10	-6.745620157010819E10	-8.414768667992552E10	-8.412305646807129E10	-7.101886385868208E10	-5.204091072613124E10	-2.6180483839936104E10	-2.4225701208114452E10	-1.0695886668468569E10	-7.788774098468614E9	-4.1839328608642545E9	-1.4193978710801134E9	-1.2872319128683298E9	-6.676781441828123E8
-9649998.65224611	-1.736623384928364E7	-4.937293124327434E7	-1.0007204878256525E8	-2.0235360185541004E8	-4.049512625127367E8	-4.3404604034749764E8	-1.0363574648258898E9	-2.893105538755241E9	-4.1194588732153873E9	-7.858920280553993E9	-1.8286091842358315E10	-2.3972352916341587E10	-3.541572005458391E10	-6.006720499351133E10	-6.367980499954193E10	-7.943685167880428E10	-7.941360033865363E10	-6.704301897446191E10	-4.9127507477490654E10	-2.4714823350794186E10	-2.2869475200238747E10	-1.0097099473313644E10	-7.352735615575348E9	-3.9497039932511563E9	-1.33993580342952E9	-1.2151688842937484E9	-6.302995578520434E8
-9077725.828600682	-1.6336365966483139E7	-4.644497365566745E7	-9.413748692524809E7	-1.9035344814744398E8	-3.8093648170413977E8	-4.0830585508395195E8	-9.748984704700836E8	-2.7215360147136664E9	-3.875163050363901E9	-7.392863583363661E9	-1.720167372074227E10	-2.2550723070863167E10	-3.3315465448604717E10	-5.650504604936219E10	-5.990340842897908E10	-7.472601667768729E10	-7.470414420924028E10	-6.306717409024533E10	-4.621410422885271E10	-2.3249162861653603E10	-2.1513249192364273E10	-9.498312278159266E9	-6.916697132682479E9	-3.715475125638272E9	-1.2604737357789986E9	-1.1431058557192326E9	-5.929209715213088E8
-8505453.00495418	-1.5306498083680715E7	-4.3517016068055086E7	-8.820292506791984E7	-1.783532944394555E8	-3.569217008954981E8	-3.825656698203582E8	-9.134394761141627E8	-2.549966490671772E9	-3.630867227511959E9	-6.92680688617246E9	-1.6117255599124207E10	-2.1129093225382095E10	-3.121521084262161E10	-5.29428871052064E10	-5.612701185840919E10	-7.001518167656152E10	-6.999468807981815E10	-5.909132920602134E10	-4.330070098020933E10	-2.178350237251028E10	-2.015702318448727E10	-8.899525083003769E9	-6.480658649788795E9	-3.481246258024949E9	-1.181011668128329E9	-1.0710428271445822E9	-5.555423851905042E8
-7933180.181308234	-1.4276630200879281E7	-4.058905848044555E7	-8.226836321059729E7	-1.6635314073147857E8	-3.329069200868795E8	-3.5682548455678934E8	-8.519804817583008E8	-2.378396966630043E9	-3.3865714046602526E9	-6.460750188981707E9	-1.5032837477507185E10	-1.9707463379902393E10	-2.9114956236640526E10	-4.938072816105404E10	-5.235061528784293E10	-6.530434667544029E10	-6.5285231950400536E10	-5.511548432180118E10	-4.0387297731568756E10	-2.0317841883368374E10	-1.8800797176611576E10	-8.300737887848848E9	-6.044620166895533E9	-3.2470173904118533E9	-1.1015496004777358E9	-9.989797985700011E8	-5.181637988597356E8
-7360907.357662701	-1.3246762318078596E7	-3.766110089283813E7	-7.633380135327908E7	-1.543529870235104E8	-3.088921392782783E8	-3.3108529929323906E8	-7.905214874024835E8	-2.2068274425884385E9	-3.142275581808723E9	-5.994693491791293E9	-1.394841935589095E10	-1.828583353442373E10	-2.7014701630660965E10	-4.581856921690426E10	-4.857421871727941E10	-6.0593511674322495E10	-6.0575775820986336E10	-5.113963943758391E10	-3.747389448293029E10	-1.885218139422753E10	-1.7444571168736862E10	-7.701950692694363E9	-5.608581684002585E9	-3.0127885227989264E9	-1.0220875328272003E9	-9.269167699954726E8	-4.807852125289942E8
-6788634.534016296	-1.2216894435276339E7	-3.473314330522625E7	-7.039923949595179E7	-1.423528333155239E8	-2.8487735846964055E8	-3.0534511402964956E8	-7.290624930465727E8	-2.0352579185465722E9	-2.8979797589568214E9	-5.528636794600169E9	-1.2864001234273062E10	-1.6864203688942888E10	-2.4914447024678207E10	-4.225641027274906E10	-4.479782214671015E10	-5.58826766731975E10	-5.586631969156497E10	-4.7163794553360565E10	-3.456049123428739E10	-1.7386520905084454E10	-1.608834516086008E10	-7.103163497538965E9	-5.1725432011089735E9	-2.7785596551856427E9	-9.426254651765438E8	-8.548537414208342E8	-4.434066261981959E8
-6216361.71037035	-1.1187026552474907E7	-3.180518571761672E7	-6.4464677638629265E7	-1.30352679607547E8	-2.6086257766102198E8	-2.796049287660807E8	-6.676034986907109E8	-1.8636883945048435E9	-2.653683936105115E9	-5.062580097409416E9	-1.1779583112656038E10	-1.5442573843463188E10	-2.2814192418697124E10	-3.869425132859671E10	-4.10214255761439E10	-5.117184167207627E10	-5.115686356214737E10	-4.31879496691404E10	-3.164708798564682E10	-1.5920860415942545E10	-1.4732119152984383E10	-6.504376302384044E9	-4.736504718215711E9	-2.544330787572546E9	-8.631633975259508E8	-7.827907128462532E8	-4.0602803986742735E8
-5644088.886724719	-1.0157158669674044E7	-2.8877228130008798E7	-5.853011578131002E7	-1.1835252589957671E8	-2.3684779685241666E8	-2.53864743502526E8	-6.061445043348831E8	-1.6921188704632094E9	-2.409388113253544E9	-4.596523400218922E9	-1.069516499103962E10	-1.4020943997984274E10	-2.07139378127172E10	-3.513209238444632E10	-3.7245029005579735E10	-4.6461006670957664E10	-4.644740743273237E10	-3.921210478492244E10	-2.8733684737007862E10	-1.4455199926801449E10	-1.3375893145109438E10	-5.905589107229455E9	-4.300466235322689E9	-2.3101019199595795E9	-7.837013298754016E8	-7.107276842717121E8	-3.686494535366795E8
-5071816.0630784165	-9127290.786871973	-2.594927054239744E7	-5.2595553923983805E7	-1.0635237219159235E8	-2.1283301604378316E8	-2.281245582389411E8	-5.446855099789832E8	-1.5205493464213738E9	-2.165092290401685E9	-4.1304667030278788E9	-9.610746869421923E9	-1.259931415250369E10	-1.8613683206734818E10	-3.1569933440291748E10	-3.346863243501113E10	-4.175017166983351E10	-4.1737951303311844E10	-3.523625990069982E10	-2.582028148836548E10	-1.298953943765863E10	-1.20196671372329E10	-5.306801912074163E9	-3.8644277524291553E9	-2.0758730523463378E9	-7.042392622247592E8	-6.386646556970863E8	-3.312708672058878E8
-4499543.239432469	-8097422.904070541	-2.3021312954787903E7	-4.666099206666127E7	-9.435221848361546E7	-1.888182352351646E8	-2.0238437297537217E8	-4.832265156231214E8	-1.3489798223796449E9	-1.920796467549979E9	-3.664410005837127E9	-8.526328747804901E9	-1.117768430702399E10	-1.6513428600753735E10	-2.800777449613939E10	-2.9692235864444885E10	-3.703933666871228E10	-3.702849517389423E10	-3.126041501647966E10	-2.2906878239724903E10	-1.1523878948516722E10	-1.0663441129357203E10	-4.708014716919244E9	-3.428389269535892E9	-1.8416441847332413E9	-6.24777194574166E8	-5.666016271225055E8	-2.9389228087511927E8
-3927270.4157867366	-7067555.021269496	-2.009335536717946E7	-4.0726430209340975E7	-8.235206477564307E7	-1.64803454426555E8	-1.766441877118129E8	-4.2176752126728266E8	-1.1774102983379805E9	-1.6765006446983647E9	-3.1983533086465497E9	-7.441910626188288E9	-9.756054461544823E9	-1.441317399477344E10	-2.444561555198837E10	-2.591583929388005E10	-3.2328501667592827E10	-3.2319039044478397E10	-2.7284570132260986E10	-1.9993474991085426E10	-1.0058218459375364E10	-9.307215121482016E9	-4.109227521764548E9	-2.992350786642793E9	-1.607415317120233E9	-5.453151269236029E8	-4.9453859854795164E8	-2.565136945443648E8
-3354997.5921405354	-6037687.138467606	-1.7165397779568624E7	-3.479186835201581E7	-7.035191106766084E7	-1.407886736179258E8	-1.5090400244823256E8	-3.603085269113936E8	-1.0058407742961755E9	-1.4322048218465497E9	-2.732296611455591E9	-6.3574925045707855E9	-8.334424616064492E9	-1.2312919388791426E10	-2.088345660783444E10	-2.2139442723312126E10	-2.7617666666469513E10	-2.7609582915058704E10	-2.3308725248039066E10	-1.7080071742443562E10	-8.592557970232807E9	-7.950989113605719E9	-3.5104403266093626E9	-2.5563123037493367E9	-1.3731864495070326E9	-4.658530592729746E8	-4.224755699733387E8	-2.191351082135797E8
-2782724.7684947355	-5007819.2556664385	-1.423744019195984E7	-2.88573064946948E7	-5.835175735968701E7	-1.1677389280931339E8	-1.2516381718467027E8	-2.9884953255554765E8	-8.342712502544906E8	-1.187908998994906E9	-2.266239914264959E9	-5.273074382954042E9	-6.912794770585157E9	-1.0212664782810883E10	-1.7321297663682995E10	-1.8363046152746845E10	-2.2906831665349503E10	-2.2900126785642307E10	-1.933288036381993E10	-1.416666849380374E10	-7.126897481091278E9	-6.594763105730371E9	-2.911653131454597E9	-2.1202738208561854E9	-1.1389575818939962E9	-3.8639099162240195E8	-3.504125413987764E8	-1.817565218828208E8
-2210451.9448486054	-3977951.372864678	-1.130948260434937E7	-2.2922744637370374E7	-4.635160365170628E7	-9.275911200068714E7	-9.942363192109317E7	-2.3739053819966626E8	-6.627017262127069E8	-9.436131761431217E8	-1.8001832170740573E9	-4.188656261336676E9	-5.491164925105003E9	-8.112410176829131E9	-1.3759138719529503E10	-1.4586649582179386E10	-1.819599666422677E10	-1.81906706562232E10	-1.5357035479598501E10	-1.125326524516224E10	-5.661236991948902E9	-5.238537097854242E9	-2.3128659362994857E9	-1.6842353379627836E9	-9.047287142808254E8	-3.0692892397178364E8	-2.7834951282417256E8	-1.443779355520404E8
-1638179.1212026547	-2948083.490063239	-8381525.016739812	-1.6988182780047808E7	-3.43514499437293E7	-6.874433119206841E7	-7.368344665752408E7	-1.7593154384380415E8	-4.9113220217097694E8	-6.993173532914138E8	-1.3341265198833022E9	-3.1042381397196474E9	-4.0695350796252937E9	-6.012155570848035E9	-1.0196979775377125E10	-1.0810253011613111E10	-1.3485161663105518E10	-1.348121452680557E10	-1.1381190595378319E10	-8.339861996521647E9	-4.195576502806986E9	-3.8823110899785376E9	-1.7140787411445622E9	-1.248196855069518E9	-6.704998466677276E8	-2.2746685632119003E8	-2.0628648424959114E8	-1.0699934922127163E8
-1065906.2975567528	-1918215.6072618885	-5453567.429130507	-1.1053620922725748E7	-2.2351296235753343E7	-4.472955038345174E7	-4.794326139395721E7	-1.1447254948794721E8	-3.195626781292616E8	-4.5502153043972665E8	-8.680698226925868E8	-2.0198200181027124E9	-2.6479052341457057E9	-3.91190096486712E9	-6.634820831225049E9	-7.03385644104716E9	-8.774326661984669E9	-8.771758397388338E9	-7.405345711158475E9	-5.426458747881308E9	-2.729916013665195E9	-2.5260850821029487E9	-1.1152915459896896E9	-8.121583721762896E8	-4.362709790546498E8	-1.4800478867060328E8	-1.3422345567501593E8	-6.96207628905061E7
-493633.4739107246	-888347.7244603109	-2525609.8415205544	-5119059.065402378	-1.0351142527774747E7	-2.071476957482977E7	-2.220307613038466E7	-5.3013555132076755E7	-1.4799315408750847E8	-2.1072570758798575E8	-4.020131255017687E8	-9.35401896485538E8	-1.2262753886658041E9	-1.8116463588857405E9	-3.0726618870721893E9	-3.257459870480375E9	-4.0634916608627787E9	-4.0623022679700694E9	-3.4295008269377546E9	-2.5130554992403245E9	-1.2642555245230806E9	-1.1698590742270606E9	-5.16504350834685E8	-3.76119889282965E8	-2.020421114415203E8	-6.854272101999901E7	-6.216042710042485E7	-3.224217655973231E7
78639.34973522626	141520.1583411279	402347.74608900206	815502.7919201897	1649011.1802022331	3300011.2337889634	3537109.1331844134	8445439.223785404	2.3576369954221535E7	3.3570115263722196E7	6.404357168898659E7	1.490162251314902E8	1.9535445681390524E8	2.886082470953551E8	4.894970570801896E8	5.1893670008590066E8	6.473433402584753E8	6.471538614475648E8	5.463440572824298E8	4.00347749400266E8	2.0140496461883578E8	1.8636693364864436E8	8.228284432023875E7	5.991859361030067E7	3.218675617157754E7	1.0919346630594535E7	9902601.474156521	5136409.771036432
650912.1733812299	1171388.0411426614	3330305.3336988282	6750064.6492433045	1.364916488818032E7	2.73147920424099E7	2.9277294396755856E7	6.990443357965322E7	1.9514589399596733E8	2.7786593811545265E8	5.301002688797847E8	1.2334343467486181E9	1.6169843022937455E9	2.388862853076644E9	4.0516560012328963E9	4.295333270652524E9	5.358178341380163E9	5.356609990865632E9	4.522188941502979E9	3.313750998041125E9	1.6670654537608871E9	1.542592941524474E9	6.810700394752176E8	4.959570765036065E8	2.6641562378469694E8	9.03814142811954E7	8.196563004874451E7	4.2514996101808615E7
1223184.9970271562	2201255.9239440565	6258262.9213082595	1.2684626506565617E7	2.5649318596156787E7	5.132957285102761E7	5.5017479660323836E7	1.3136342793551274E8	3.6671541803769E8	5.2216176096715015E8	9.961569660705202E8	2.3178524683655996E9	3.038614147773394E9	4.48911745905765E9	7.613814945385122E9	8.071729841218637E9	1.0069013342501217E10	1.0066066120283066E10	8.498033825722995E9	6.227154246681591E9	3.132725942902741E9	2.8988189494001207E9	1.2798572346301157E9	9.319955593968536E8	5.006444913977848E8	1.6984348193178558E8	1.540286586233228E8	7.989358243257575E7
1795457.8206731072	3231123.806745495	9186220.508917816	1.861918836388819E7	3.7649472304133765E7	7.534435365964633E7	8.07576649238929E7	1.9282242229137492E8	5.3828494207942E8	7.664575838188581E8	1.4622136632612753E9	3.4022705899826283E9	4.460243993253104E9	6.589372065038746E9	1.11759738895375E10	1.1848126411784912E10	1.477984834362247E10	1.47755222497007E10	1.2473878709943178E10	9.14055749532218E9	4.598386432044658E9	4.2550449572758255E9	1.8786444297850394E9	1.3680340422901192E9	7.348733590108826E8	2.4930554958237913E8	2.260916871979042E8	1.172721687633445E8
2367730.644319212	4260991.689547212	1.2114178096528163E7	2.4553750221212354E7	4.964962601211398E7	9.935913446827154E7	1.0649785018746892E8	2.5428141664725366E8	7.098544661211964E8	1.0107534066706319E9	1.9282703604521563E9	4.486688711599949E9	5.881873838733196E9	8.689626671020407E9	1.4738132833690842E10	1.5624522982352207E10	1.9490683344744995E10	1.9484978379119602E10	1.6449723594164433E10	1.2053960743963556E10	6.064046921186969E9	5.611270965151896E9	2.4774316249401245E9	1.8040725251835027E9	9.691022266240436E8	3.2876761723299414E8	2.98154715772505E8	1.546507550941233E8
