-2.6804229800419994E7	-4.306091154440064E7	-6.42887338062928E7	-1.0009543479787727E8	-1.5083736195609793E8	-2.2504806384848168E8	-3.4343306520580536E8	-5.434421773052138E8	-8.249213857894406E8	-1.2626703686791987E9	-2.182086804229182E9	-3.491197301772247E9	-5.977668396885185E9	-1.0016604412128437E10	-1.7953874635373302E10	-2.9906550572512543E10	-4.915554095642293E10	-8.071222211536507E10	-1.2438528987584198E11	-2.0555422883861417E11	-3.252172105258422E11	-5.165515474778893E11	-7.870169443142373E11	-1.0818424128720817E12	-1.4925440615458247E12	-1.889839962820613E12	-2.1951947989346123E12	-2.2388871668368555E12	-1.9183526672642412E12	-1.409200483228707E12	-8.909955166390181E11	-5.1695709809140326E11	-2.803981206318042E11	-1.5061099037162213E11	-7.941505050804521E10	-4.2588390871972694E10	-2.2566726723691032E10	-1.179473297041674E10	-6.247194836268789E9	-3.3774241829945884E9	-1.8885951995887563E9	-9.847758155194676E8
-2.5454746290015128E7	-4.0892970495362885E7	-6.105205859412009E7	-9.50560384140862E7	-1.4324331675396585E8	-2.1371781285924006E8	-3.261426128453434E8	-5.1608208292487043E8	-7.833899627344965E8	-1.199100071964957E9	-2.0722276445926235E9	-3.3154297745800343E9	-5.676717204020152E9	-9.5123092846406E9	-1.704997036546091E10	-2.8400877880135365E10	-4.668076020503999E10	-7.664869133519267E10	-1.1812299848100589E11	-1.9520541283542676E11	-3.088438520606938E11	-4.9054528649647473E11	-7.473938550977491E11	-1.0273760652882157E12	-1.4174005631276294E12	-1.7946942382047686E12	-2.084675705293564E12	-2.1261683408978213E12	-1.8217714444165796E12	-1.3382529936298113E12	-8.461375309217721E11	-4.909304192927395E11	-2.6628122031575012E11	-1.43028342054338E11	-7.541682702106041E10	-4.044423930916585E10	-2.1430584188569324E10	-1.1200916331337013E10	-5.93267408784202E9	-3.2073846677191887E9	-1.793512143718414E9	-9.351963747228433E8
-2.4105262779607236E7	-3.8725029446320295E7	-5.7815383381940156E7	-9.001664203028385E7	-1.356492715518168E8	-2.023875618699731E8	-3.0885216048484284E8	-4.887219885444658E8	-7.418585396794595E8	-1.1355297752505732E9	-1.9623684849558191E9	-3.139662247387429E9	-5.375766011154446E9	-9.008014157151642E9	-1.6146066095546503E10	-2.6895205187754818E10	-4.420597945365154E10	-7.258516055501122E10	-1.1186070708615584E11	-1.8485659683221625E11	-2.924704935955086E11	-4.6453902551500214E11	-7.077707658811724E11	-9.729097177042281E11	-1.3422570647092664E12	-1.6995485135887114E12	-1.9741566116522688E12	-2.0134495149585354E12	-1.7251902215687024E12	-1.2673055040307568E12	-8.012795452044255E11	-4.649037404940176E11	-2.5216431999966446E11	-1.3544569373703699E11	-7.141860353406668E10	-3.830008774635421E10	-2.0294441653445076E10	-1.0607099692255959E10	-5.618153339414549E9	-3.037345152443409E9	-1.6984290878478596E9	-8.856169339261085E8
-2.275577926920089E7	-3.655708839728018E7	-5.457870816976391E7	-8.497724564648728E7	-1.2805522634967643E8	-1.910573108807191E8	-2.915617081243621E8	-4.6136189416409236E8	-7.003271166244699E8	-1.0719594785362622E9	-1.8525093253191402E9	-2.9638947201950254E9	-5.0748148182890835E9	-8.503719029663257E9	-1.5242161825633125E10	-2.538953249537599E10	-4.173119870226591E10	-6.85216297748344E10	-1.0559841569131293E11	-1.7450778082901752E11	-2.760971351303422E11	-4.3853276453355914E11	-6.68147676664641E11	-9.184433701203027E11	-1.2671135662909888E12	-1.604402788972763E12	-1.8636375180110996E12	-1.9007306890193777E12	-1.628608998720935E12	-1.1963580144317832E12	-7.564215594871305E11	-4.3887706169532544E11	-2.3804741968359494E11	-1.2786304541974461E11	-6.7420380047077515E10	-3.615593618354501E10	-1.915829911832213E10	-1.0013283053175585E10	-5.303632590987437E9	-2.8673056371678233E9	-1.6033460319774134E9	-8.360374931294302E8
-2.140629575879577E7	-3.438914734824203E7	-5.134203295759061E7	-7.99378492626953E7	-1.2046118114754294E8	-1.7972705989147538E8	-2.74271255763897E8	-4.3400179978374386E8	-6.587956935695181E8	-1.0083891818220087E9	-1.7426501656825614E9	-2.788127193002781E9	-4.773863625423994E9	-7.999423902175329E9	-1.433825755572057E10	-2.388385980299853E10	-3.925641795088253E10	-6.445809899466126E10	-9.93361242964757E10	-1.6415896482582822E11	-2.5972377666519064E11	-4.1252650355213995E11	-6.285245874481456E11	-8.639770225364268E11	-1.1919700678727798E12	-1.5092570643569011E12	-1.753118424370031E12	-1.7880118630803228E12	-1.5320277758732559E12	-1.125410524832874E12	-7.115635737698761E11	-4.128503828966568E11	-2.2393051936753827E11	-1.2028039710245912E11	-6.342215656009198E10	-3.4011784620737762E10	-1.802215658320021E10	-9.419466414095747E9	-4.989111842560611E9	-2.6972661218923926E9	-1.5082629761070538E9	-7.864580523327969E8
-2.0056812248388134E7	-3.2221206299199834E7	-4.810535774541127E7	-7.48984528788939E7	-1.1286713594539529E8	-1.683968089022105E8	-2.5698080340339962E8	-4.066417054033443E8	-6.172642705144887E8	-9.448188851076368E8	-1.6327910060457773E9	-2.612359665810208E9	-4.472912432558344E9	-7.495128774686462E9	-1.3434353285806328E10	-2.2378187110618263E10	-3.678163719949452E10	-6.0394568214480545E10	-9.307383290162679E10	-1.538101488226196E11	-2.433504182000085E11	-3.8652024257067206E11	-5.889014982315762E11	-8.095106749524491E11	-1.1168265694544302E12	-1.4141113397408613E12	-1.6425993307287559E12	-1.6752930371410574E12	-1.4354465530253962E12	-1.0544630352338325E12	-6.667055880525378E11	-3.8682370409793976E11	-2.0981361905145523E11	-1.1269774878515947E11	-5.942393307309898E10	-3.186763305792652E10	-1.6886014048076176E10	-8.825649775014803E9	-4.674591094133197E9	-2.527226606616644E9	-1.4131799202365167E9	-7.368786115360713E8
-1.87073287379818E7	-3.0053265250159733E7	-4.486868253323504E7	-6.985905649509734E7	-1.0527309074325497E8	-1.5706655791295657E8	-2.3969035104291895E8	-3.792816110229711E8	-5.757328474594994E8	-8.812485883933259E8	-1.5229318464090996E9	-2.436592138617805E9	-4.171961239692983E9	-6.990833647198079E9	-1.2530449015892958E10	-2.087251441823945E10	-3.4306856448108913E10	-5.633103743430374E10	-8.681154150678392E10	-1.4346133281942093E11	-2.2697705973484216E11	-3.605139815892294E11	-5.49278409015045E11	-7.55044327368524E11	-1.0416830710361534E12	-1.3189656151249136E12	-1.5320802370875876E12	-1.5625742112019006E12	-1.3388653301776296E12	-9.835155456348594E11	-6.21847602335243E11	-3.607970252992477E11	-1.956967187353858E11	-1.0511510046786714E11	-5.542570958610985E10	-2.9723481495117336E10	-1.5749871512953232E10	-8.231833135934431E9	-4.360070345706087E9	-2.357187091341059E9	-1.3180968643660715E9	-6.872991707393932E8
-1.7357845227576442E7	-2.78853242011212E7	-4.163200732106118E7	-6.481966011130445E7	-9.767904554112014E7	-1.4573630692371085E8	-2.2239989868245077E8	-3.5192151664261776E8	-5.342014244045401E8	-8.176782916790613E8	-1.413072686772501E9	-2.260824611425529E9	-3.871010046827841E9	-6.486538519710063E9	-1.1626544745980242E10	-1.936684172586172E10	-3.183207569672509E10	-5.226750665412989E10	-8.054925011194557E10	-1.331125168162298E11	-2.1060370126968768E11	-3.3450772060780536E11	-5.0965531979854254E11	-7.005779797846383E11	-9.665395726179308E11	-1.223819890509035E12	-1.4215611434464993E12	-1.4498553852628257E12	-1.242284107329933E12	-9.125680560359377E11	-5.769896166179806E11	-3.3477034650057446E11	-1.8157981841932657E11	-9.75324521505803E10	-5.142748609912361E10	-2.7579329932309715E10	-1.4613728977831114E10	-7.63801649685449E9	-4.0455495972792044E9	-2.187147576065598E9	-1.223013808495695E9	-6.377197299427512E8
-1.6008361717169024E7	-2.5717383152079362E7	-3.839533210888237E7	-5.978026372750389E7	-9.008500033897375E7	-1.3440605593444785E8	-2.0510944632195628E8	-3.2456142226222265E8	-4.9267000134951764E8	-7.541079949646999E8	-1.3032135271357353E9	-2.0850570842329857E9	-3.5700588539622397E9	-5.982243392221278E9	-1.0722640476066147E10	-1.7861169033481705E10	-2.9357294945337498E10	-4.820397587394985E10	-7.428695871709769E10	-1.2276370081302286E11	-1.9423034280450827E11	-3.085014596263419E11	-4.700322305819797E11	-6.461116322006698E11	-8.913960741995939E11	-1.1286741658930112E12	-1.3110420498052424E12	-1.337136559323579E12	-1.1457028844820894E12	-8.41620566436908E11	-5.3213163090064984E11	-3.0874366770186176E11	-1.6746291810324585E11	-8.994980383328192E10	-4.742926261213128E10	-2.5435178369498817E10	-1.3477586442707266E10	-7.044199857773644E9	-3.731028848851843E9	-2.0171080607898777E9	-1.1279307526251738E9	-5.881402891460335E8
-1.4658878206762686E7	-2.3549442103039257E7	-3.515865689670615E7	-5.4740867343707345E7	-8.249095513683341E7	-1.2307580494519392E8	-1.878189939614756E8	-2.972013278818494E8	-4.511385782945283E8	-6.90537698250389E8	-1.1933543674990573E9	-1.9092895570405824E9	-3.269107661096879E9	-5.477948264732895E9	-9.818736206152777E9	-1.6355496341102886E10	-2.688251419395188E10	-4.414044509377305E10	-6.802466732225483E10	-1.124148848098242E11	-1.7785698433934192E11	-2.824951986448991E11	-4.304091413654484E11	-5.916452846167446E11	-8.162525757813168E11	-1.0335284412770634E12	-1.2005229561640742E12	-1.2244177333844224E12	-1.0491216616343228E12	-7.706730768379348E11	-4.87273645183355E11	-2.827169889031697E11	-1.5334601778717642E11	-8.23671555159896E10	-4.343103912514214E10	-2.329102680668964E10	-1.2341443907584326E10	-6.450383218693272E9	-3.4165081004247327E9	-1.8470685455142934E9	-1.0328476967547283E9	-5.385608483493556E8
