10.0,51.1442
11.0,53.0966
12.0,54.9501
13.0,56.734700000000004
14.0,58.4703
15.0,60.1468
16.0,61.784099999999995
17.0,63.372099999999996
18.0,64.9208
20.0,67.89
22.5,71.3569
25.0,74.5665
27.5,77.5284
30.0,80.252
32.5,82.7573
35.0,85.0639
37.5,87.16170000000001
40.0,89.0904
45.0,92.4405
50.0,95.2034
55.0,97.44839999999999
60.0,99.23519999999999
65.0,100.63350000000001
70.0,101.623
80.0,102.80499999999999
90.0,102.99
100.0,102.4773
110.0,101.4664
120.0,100.0569
130.0,98.4186
140.0,96.6512
150.0,94.81460000000001
160.0,92.9687
170.0,91.1333
180.0,89.3384
200.0,85.9098
225.0,82.00080000000001
250.0,78.48338
275.0,75.32704
300.0,72.4716
325.0,69.87686
350.0,67.49269
375.0,65.30899
400.0,63.285689999999995
450.0,59.65003
500.0,56.47535
550.0,53.6514
600.0,51.13803
650.0,48.87511
700.0,46.83255
800.0,43.27828
900.0,40.29485
1000.0,37.772020000000005
1100.0,36.30966
1200.0,34.92764
1300.0,33.6459
1400.0,32.474380000000004
1500.0,31.40305
1600.0,30.40186
1700.0,29.4708
1800.0,28.58984
2000.0,27.00819
2250.0,25.276500000000002
2500.0,23.79511
2750.0,22.49396
3000.0,21.36297
3250.0,20.36213
3500.0,19.461399999999998
3750.0,18.650750000000002
4000.0,17.92018
4500.0,16.639214
5000.0,15.558424
5500.0,14.637767
6000.0,13.827211
6500.0,13.116733
7000.0,12.486318
8000.0,11.415633
9000.0,10.545088999999999
10000.0,9.807646
11000.0,9.181277
12000.0,8.639966
13000.0,8.167698999999999
14000.0,7.750468
15000.0,7.380266
16000.0,7.048087
17000.0,6.747927
18000.0,6.475784
20000.0,6.001538999999999
