-2.0199946531392498E9	-9.45316899251198E9	-3.4508930579180504E10	-3.479534538791686E10	-7.508160837459502E10	-1.5256811016047867E11	-1.3615896724611615E11	-2.950833317421216E11	-7.4443958602957E11	-9.798313741824583E11	-1.171303401092448E12	-1.3937295504133433E12	-1.5629560336607935E12	-1.650285285394583E12	-1.931787145407622E12	-2.1669507080933416E12	-2.1565782619017375E12	-1.8143905246132527E12	-1.56870323678446E12	-1.5811804026973071E12	-1.5047812361100251E12	-1.378075930096001E12	-1.3045397633764536E12	-1.2227545546328564E12	-9.578411014479963E11	-7.563309844094661E11	-6.872923297420051E11	-6.088458829051969E11	-5.335918236413603E11	-4.726666261037813E11	-4.6229759107916565E11	-3.961252206771533E11	-3.354957847517637E11	-2.8026846125767224E11	-2.3068670354976294E11	-1.8683316125970703E11	-1.48629817000028E11	-1.3163204919933725E11	-4.973682709262551E10	-6.930565369496252E10	-2.34241381314275E10
-1.9182961713766918E9	-8.977240537508745E9	-3.2771546848140385E10	-3.3043541840884884E10	-7.130155600261436E10	-1.448869288540875E11	-1.2930391927568307E11	-2.8022709101644763E11	-7.069600929301714E11	-9.305008658156088E11	-1.1123330580822327E12	-1.323560959103276E12	-1.4842675799869636E12	-1.5672001605211614E12	-1.8345295514476257E12	-2.0578535890861655E12	-2.0480033532024998E12	-1.723043371099367E12	-1.4897254349031235E12	-1.5015744264650815E12	-1.4290216459252952E12	-1.3086954346444485E12	-1.238861513620648E12	-1.1611938561522144E12	-9.096177135119677E11	-7.182528079623715E11	-6.5268996762526E11	-5.781929790360627E11	-5.0672765434224475E11	-4.4886979170133325E11	-4.3902279524632837E11	-3.761819334669036E11	-3.186049420488052E11	-2.6615808876161755E11	-2.1907257007799332E11	-1.7742687455816418E11	-1.4114691267151462E11	-1.2500491306604962E11	-4.723278095807459E10	-6.58163970539186E10	-2.2244828433324852E10
-1.8165976896139066E9	-8.501312082504448E9	-3.103416311709638E10	-3.1291738293848995E10	-6.752150363062526E10	-1.3720574754767912E11	-1.224488713052347E11	-2.653708502907405E11	-6.694805998306892E11	-8.81170357448649E11	-1.0533627150718856E12	-1.2533923677930515E12	-1.4055791263129578E12	-1.4841150356475542E12	-1.737271957487412E12	-1.948756470078745E12	-1.9394284445030193E12	-1.6316962175852773E12	-1.410747633021611E12	-1.421968450232678E12	-1.3532620557403965E12	-1.239314939192741E12	-1.1731832638646953E12	-1.0996331576714348E12	-8.613943255758314E11	-6.801746315151921E11	-6.180876055084375E11	-5.4754007516685986E11	-4.798634850430692E11	-4.2507295729883203E11	-4.1574799941343915E11	-3.5623864625660944E11	-3.017140993458089E11	-2.5204771626553137E11	-2.0745843660619778E11	-1.680205878566003E11	-1.3366400834298448E11	-1.1837777693274721E11	-4.4728734823518074E10	-6.2327140412866905E10	-2.1065518735219563E10
-1.7148992078512375E9	-8.025383627500693E9	-2.929677938605436E10	-2.9539934746815098E10	-6.3741451258640465E10	-1.2952456624127956E11	-1.1559382333479413E11	-2.5051460956505032E11	-6.320011067312496E11	-8.318398490817457E11	-9.943923720616058E11	-1.1832237764829075E12	-1.3268906726390417E12	-1.4010299107740415E12	-1.6400143635273096E12	-1.8396593510714495E12	-1.8308535358036626E12	-1.5403490640712922E12	-1.3317698311401887E12	-1.3423624740003652E12	-1.277502465555584E12	-1.1699344437411125E12	-1.1075050141088179E12	-1.0380724591907258E12	-8.131709376397502E11	-6.420964550680563E11	-5.834852433916545E11	-5.1688717129769214E11	-4.529993157439244E11	-4.0127612289635803E11	-3.924732035805764E11	-3.362953590463379E11	-2.84823256642832E11	-2.3793734376946127E11	-1.958443031344155E11	-1.586143011550472E11	-1.2618110401446284E11	-1.1175064079945232E11	-4.222468868896441E10	-5.883788377181919E10	-1.9886209037115623E10
-1.613200726088661E9	-7.549455172497371E9	-2.7559395655013916E10	-2.77881311997828E10	-5.996139888665911E10	-1.2184338493488693E11	-1.0873877536435979E11	-2.356583688393736E11	-5.945216136318442E11	-7.825093407148873E11	-9.354220290513798E11	-1.1130551851728271E12	-1.2482022189651975E12	-1.3179447859006045E12	-1.542756769567295E12	-1.7305622320642532E12	-1.7222786271044048E12	-1.44900191055739E12	-1.252792029258838E12	-1.2627564977681248E12	-1.2017428753708403E12	-1.100553948289547E12	-1.041826764353E12	-9.765117607100725E11	-7.649475497037128E11	-6.040182786209547E11	-5.4888288127490314E11	-4.862342674285521E11	-4.261351464448039E11	-3.774792884939056E11	-3.6919840774773486E11	-3.1635207183608466E11	-2.6793241393987033E11	-2.2382697127340402E11	-1.8423016966264377E11	-1.4920801445350262E11	-1.1869819968594804E11	-1.0512350466616348E11	-3.972064255441302E10	-5.534862713077465E10	-1.8706899339012756E10
-1.5115022443258944E9	-7.073526717493161E9	-2.5822011923970234E10	-2.603632765274723E10	-5.618134651467071E10	-1.1416220362848E11	-1.0188372739391267E11	-2.2080212811366916E11	-5.570421205323689E11	-7.331788323479368E11	-8.764516860410436E11	-1.0428865938626158E12	-1.169513765291206E12	-1.2348596610270127E12	-1.445499175607099E12	-1.621465113056853E12	-1.6137037184049443E12	-1.3576547570433171E12	-1.1738142273773398E12	-1.1831505215357358E12	-1.125983285185955E12	-1.0311734528378523E12	-9.761485145970596E11	-9.149510622293043E11	-7.167241617675853E11	-5.659401021737823E11	-5.1428051915808704E11	-4.5558136355935504E11	-3.992709771456333E11	-3.5368245409140875E11	-3.4592361191484985E11	-2.96408784625794E11	-2.510415712368772E11	-2.097165987773204E11	-1.7261603619085034E11	-1.3980172775194052E11	-1.1121529535741927E11	-9.849636853286224E10	-3.721659641985697E10	-5.1859370489723595E10	-1.7527589640907692E10
-1.409803762563226E9	-6.5975982624894085E9	-2.4084628192928223E10	-2.428452410571335E10	-5.2401294142685936E10	-1.0648102232208046E11	-9.502867942347217E10	-2.0594588738797903E11	-5.195626274329297E11	-6.838483239810338E11	-8.174813430307642E11	-9.727180025524722E11	-1.0908253116172905E12	-1.1517745361535002E12	-1.3482415816469973E12	-1.512367994049558E12	-1.5051288097055886E12	-1.2663076035293328E12	-1.094836425495918E12	-1.1035445453034238E12	-1.0502236950011432E12	-9.617929573862242E11	-9.104702648411824E11	-8.533903637485956E11	-6.685007738315044E11	-5.2786192572664667E11	-4.796781570413043E11	-4.249284596901875E11	-3.7240680784648865E11	-3.298856196889349E11	-3.226488160819873E11	-2.7646549741552277E11	-2.3415072853390033E11	-1.9560622628125043E11	-1.6100190271906815E11	-1.3039544105038747E11	-1.0373239102889772E11	-9.186923239956743E10	-3.4712550285303314E10	-4.8370113848675896E10	-1.6348279942803757E10
-1.3081052808006313E9	-6.121669807486003E9	-2.2347244461887474E10	-2.2532720558680737E10	-4.862124177070391E10	-9.879984101568646E10	-8.81736314530366E10	-1.910896466622997E11	-4.820831343335176E11	-6.345178156141665E11	-7.585110000205277E11	-9.025494112423793E11	-1.012136857943432E12	-1.0686894112800487E12	-1.2509839876869656E12	-1.4032708750423423E12	-1.3965539010063113E12	-1.1749604500154143E12	-1.0158586236145532E12	-1.0239385690711691E12	-9.744641048163861E11	-8.924124619346466E11	-8.447920150853528E11	-7.918296652679314E11	-6.202773858954584E11	-4.897837492795384E11	-4.450757949245467E11	-3.942755558210421E11	-3.455426385473634E11	-3.060887852864782E11	-2.9937402024914154E11	-2.565222102052658E11	-2.172598858309357E11	-1.8149585378519064E11	-1.4938776924729437E11	-1.2098915434884122E11	-9.624948670038158E10	-8.52420962662774E10	-3.220850415075149E10	-4.488085720763073E10	-1.5168970244700678E10
-1.2064067990378816E9	-5.64574135248187E9	-2.0609860730844074E10	-2.078091701164546E10	-4.4841189398716125E10	-9.11186597092808E10	-8.131858348259062E10	-1.7623340593659772E11	-4.4460364123404846E11	-5.851873072472242E11	-6.995406570102013E11	-8.323808199321796E11	-9.334484042694537E11	-9.856042864064703E11	-1.153726393726786E12	-1.2941737560349602E12	-1.2879789923068684E12	-1.0836132965013566E12	-9.368808217330682E11	-9.443325928387933E11	-8.987045146315135E11	-8.230319664829633E11	-7.791137653294232E11	-7.302689667871735E11	-5.72053997959339E11	-4.5170557283237225E11	-4.104734328077364E11	-3.6362265195185004E11	-3.186784692481972E11	-2.822919508839853E11	-2.7609922441626044E11	-2.3657892299497858E11	-2.0036904312794534E11	-1.6738548128910938E11	-1.3777363577550287E11	-1.1158286764728065E11	-8.876658237185403E10	-7.86149601329773E10	-2.9704458016195843E10	-4.139160056658025E10	-1.3989660546595806E10
-1.1047083172752132E9	-5.169812897478119E9	-1.8872476999802067E10	-1.9029113464611576E10	-4.106113702673136E10	-8.343747840288127E10	-7.44635355121501E10	-1.613771652109076E11	-4.071241481346092E11	-5.358567988803213E11	-6.405703139999219E11	-7.622122286220359E11	-8.547599505955383E11	-9.025191615329585E11	-1.0564687997666838E12	-1.1850766370276653E12	-1.1794040836075127E12	-9.922661429873718E11	-8.579030198516462E11	-8.647266166064813E11	-8.229449244467015E11	-7.536514710313353E11	-7.13435515573546E11	-6.687082683064646E11	-5.238306100232581E11	-4.1362739638523645E11	-3.758710706909537E11	-3.3296974808268243E11	-2.9181429994905255E11	-2.584951164815114E11	-2.5282442858339783E11	-2.166356357847072E11	-1.8347820042496848E11	-1.532751087930394E11	-1.2615950230372064E11	-1.021765809457276E11	-8.128367804333247E10	-7.198782399968246E10	-2.7200411881642197E10	-3.790234392553257E10	-1.281035084849187E10
