10.0,44.189
11.0,46.036
12.0,47.806000000000004
13.0,49.496
14.0,51.114
15.0,52.669
16.0,54.159
17.0,55.594300000000004
18.0,56.9836
20.0,59.6025
22.5,62.6486
25.0,65.4672
27.5,68.06530000000001
30.0,70.4808
32.5,72.7222
35.0,74.8083
37.5,76.75829999999999
40.0,78.5815
45.0,81.87570000000001
50.0,84.758
55.0,87.2962
60.0,89.5291
65.0,91.4957
70.0,93.2452
80.0,96.1311
90.0,98.36370000000001
100.0,100.0413
110.0,101.2325
120.0,102.1165
130.0,102.50269999999999
140.0,102.6907
150.0,102.5801
160.0,102.27069999999999
170.0,101.7624
180.0,101.0548
200.0,99.3318
225.0,96.6785
250.0,93.7276
275.0,90.6785
300.0,87.63080000000001
325.0,84.6642
350.0,81.81846
375.0,79.11342
400.0,76.54895
450.0,71.87138999999999
500.0,67.75523
550.0,64.11010999999999
600.0,60.87577
650.0,58.002050000000004
700.0,55.42882
800.0,51.0135
900.0,47.36927
1000.0,44.295829999999995
1100.0,41.66297
1200.0,39.39056
1300.0,37.408500000000004
1400.0,35.646699999999996
1500.0,34.07514
1600.0,32.67375
1700.0,31.40252
1800.0,30.25142
2000.0,28.23952
2250.0,26.447589999999998
2500.0,24.66603
2750.0,23.04473
3000.0,21.643639999999998
3250.0,20.412699999999997
3500.0,19.33189
3750.0,18.37118
4000.0,17.50056
4500.0,16.019506
5000.0,14.778652
5500.0,13.737946
6000.0,12.84735
6500.0,12.076841
7000.0,11.406402
8000.0,10.275678
9000.0,9.366107000000001
10000.0,8.617645
11000.0,7.989263
12000.0,7.453941
13000.0,6.992666
14000.0,6.588429
15000.0,6.233221
16000.0,5.917038
17000.0,5.634875999999999
18000.0,5.379731
20000.0,4.939482
