 -0.3651717    -0.4237686     0.0000000E+00 0.0000000E+00-0.3908251     100000000
 -0.3533143E-02 -2.742538     0.0000000E+00 0.0000000E+00 -1.300766     010000000
  0.0000000E+00 0.0000000E+00-0.1385818     0.7780778     0.0000000E+00 001000000
  0.0000000E+00 0.0000000E+00 -1.984290      3.924989     0.0000000E+00 000100000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00  1.000000     000010000
  0.4736223    -0.5206286     0.0000000E+00 0.0000000E+00  3.508624     000001000
  0.7316257     0.1808953E-01 0.0000000E+00 0.0000000E+00 0.1216115     200000000
   8.798761    -0.7784157     0.0000000E+00 0.0000000E+00  1.883392     110000000
   21.79509     -7.751876     0.0000000E+00 0.0000000E+00  3.557337     020000000
  0.0000000E+00 0.0000000E+00  1.073999     0.7946635     0.0000000E+00 101000000
  0.0000000E+00 0.0000000E+00 -1.732335      1.062857     0.0000000E+00 011000000
  0.2208789      1.551308     0.0000000E+00 0.0000000E+00 -3.134188     002000000
  0.0000000E+00 0.0000000E+00  6.400262      5.862053     0.0000000E+00 100100000
  0.0000000E+00 0.0000000E+00 -8.227324      12.34737     0.0000000E+00 010100000
   1.733190      17.87317     0.0000000E+00 0.0000000E+00 -37.57759     001100000
   1.487255      52.04907     0.0000000E+00 0.0000000E+00 -116.0744     000200000
  0.8485263    -0.4823591     0.0000000E+00 0.0000000E+00 0.7765092     100001000
   2.999582     -2.896420     0.0000000E+00 0.0000000E+00  3.188715     010001000
  0.0000000E+00 0.0000000E+00 -9.304761     -5.253255     0.0000000E+00 001001000
  0.0000000E+00 0.0000000E+00 -53.93388     -35.93766     0.0000000E+00 000101000
 -0.5465538     0.1368855     0.0000000E+00 0.0000000E+00 -3.747867     000002000
  0.5869266    -0.1152533     0.0000000E+00 0.0000000E+00 0.3743799     300000000
   12.59172     -2.605891     0.0000000E+00 0.0000000E+00  7.275969     210000000
   94.84249     -17.75241     0.0000000E+00 0.0000000E+00  47.85521     120000000
   255.8652     -34.11304     0.0000000E+00 0.0000000E+00  108.8867     030000000
  0.0000000E+00 0.0000000E+00-0.4443793     -1.018429     0.0000000E+00 201000000
  0.0000000E+00 0.0000000E+00 -17.27410     -18.16777     0.0000000E+00 111000000
  0.0000000E+00 0.0000000E+00 -82.24737     -72.55997     0.0000000E+00 021000000
  -1.656045      2.924791     0.0000000E+00 0.0000000E+00 -3.542463     102000000
   1.190439      20.74284     0.0000000E+00 0.0000000E+00 -12.94022     012000000
  0.0000000E+00 0.0000000E+00  187.6480      102.0675     0.0000000E+00 003000000
  0.0000000E+00 0.0000000E+00 -2.286129     -5.602976     0.0000000E+00 200100000
  0.0000000E+00 0.0000000E+00 -111.0157     -105.5728     0.0000000E+00 110100000
  0.0000000E+00 0.0000000E+00 -542.0478     -416.2879     0.0000000E+00 020100000
  -13.60175      38.18642     0.0000000E+00 0.0000000E+00 -44.95118     101100000
   52.28370      263.8512     0.0000000E+00 0.0000000E+00 -167.3914     011100000
  0.0000000E+00 0.0000000E+00  3292.388      1861.192     0.0000000E+00 002100000
  -26.03298      122.6969     0.0000000E+00 0.0000000E+00 -143.0376     100200000
   244.6224      829.0580     0.0000000E+00 0.0000000E+00 -543.6434     010200000
  0.0000000E+00 0.0000000E+00  19345.61      11413.60     0.0000000E+00 001200000
  0.0000000E+00 0.0000000E+00  38089.49      23564.18     0.0000000E+00 000300000
  0.5936035    -0.3143021     0.0000000E+00 0.0000000E+00 0.3377650     200001000
   6.284973     -3.718425     0.0000000E+00 0.0000000E+00  2.931129     110001000
   38.01270    -0.4271201     0.0000000E+00 0.0000000E+00  14.20614     020001000
  0.0000000E+00 0.0000000E+00 -11.23152     -3.502466     0.0000000E+00 101001000
  0.0000000E+00 0.0000000E+00 -45.62037     -20.67389     0.0000000E+00 011001000
   1.596468     -4.482340     0.0000000E+00 0.0000000E+00  16.42963     002001000
  0.0000000E+00 0.0000000E+00 -81.83001     -29.03636     0.0000000E+00 100101000
  0.0000000E+00 0.0000000E+00 -307.1612     -141.5525     0.0000000E+00 010101000
   15.18751     -66.63865     0.0000000E+00 0.0000000E+00  219.0600     001101000
   36.90686     -234.9667     0.0000000E+00 0.0000000E+00  727.4939     000201000
 -0.7269096     0.2453876     0.0000000E+00 0.0000000E+00 -1.518889     100002000
   2.884256      6.040685     0.0000000E+00 0.0000000E+00 -5.841729     010002000
  0.0000000E+00 0.0000000E+00  23.98353      5.896075     0.0000000E+00 001002000
  0.0000000E+00 0.0000000E+00  189.8101      66.46254     0.0000000E+00 000102000
   1.525718     0.3541941     0.0000000E+00 0.0000000E+00  4.981864     000003000
