-2.7028130971172E7	-4.3439927596661456E7	-6.488345048274589E7	-1.0107982577324069E8	-1.5240888700239682E8	-2.275445466096136E8	-3.475209585485437E8	-5.504247315574831E8	-8.363386776406728E8	-1.2815137425330908E9	-2.2179044587089934E9	-3.553400000608441E9	-6.094737023562776E9	-1.0231871537247526E10	-1.8384647121900955E10	-3.06991243410725E10	-5.059985242935371E10	-8.335027821069519E10	-1.2883419721105237E11	-2.1365583706752466E11	-3.3913465034287024E11	-5.40288861417479E11	-8.257503585194609E11	-1.1366016090182134E12	-1.5694873036167878E12	-1.9872644995435588E12	-2.306308119269967E12	-2.348030336204695E12	-2.0065075469312117E12	-1.4694408501681816E12	-9.261127538289786E11	-5.356854215317195E11	-2.897045784284225E11	-1.552088258835044E11	-8.165033475521597E10	-4.370344383957191E10	-2.311537342866356E10	-1.2062156738940226E10	-6.379750466759883E9	-3.4447944583626432E9	-1.9241264413867612E9	-1.0021432432976242E9
-2.5667374951161746E7	-4.125290463717475E7	-6.1616833714549676E7	-9.599086932378328E7	-1.447357219317977E8	-2.1608860790819958E8	-3.3002469745194596E8	-5.227130940850938E8	-7.94232440565649E8	-1.2169947588957195E9	-2.1062420264374146E9	-3.374500821546089E9	-5.787891903415986E9	-9.716738589093195E9	-1.7459055216431282E10	-2.915354879607038E10	-4.8052356493422615E10	-7.915393207911452E10	-1.2234792149982712E11	-2.0289913817443213E11	-3.220606056173823E11	-5.130875236149323E11	-7.841772000728242E11	-1.0793783595277283E12	-1.4904700271723267E12	-1.887213847354888E12	-2.1901949237018953E12	-2.229816597394375E12	-1.9054880858891274E12	-1.3954605040965999E12	-8.794867586269725E11	-5.087158481284198E11	-2.75119135966956E11	-1.4739469532431152E11	-7.753957383458415E10	-4.150315391337215E10	-2.1951608772447113E10	-1.1454876405189922E10	-6.058556083653403E9	-3.271363124841482E9	-1.827254532590309E9	-9.516894234354839E8
-2.4306618931148447E7	-3.906588167768317E7	-5.835021694634617E7	-9.09019128743145E7	-1.370625568611815E8	-2.0463266920675996E8	-3.125284363553091E8	-4.950014566126427E8	-7.521262034905312E8	-1.152475775258204E9	-1.9945795941655865E9	-3.1956016424833384E9	-5.48104678326851E9	-9.201605640937714E9	-1.6533463310959543E10	-2.760797325106481E10	-4.550486055748585E10	-7.495758594752448E10	-1.1586164578858737E11	-1.9214243928131564E11	-3.049865608918564E11	-4.85886185812325E11	-7.426040416260946E11	-1.0221551100371156E12	-1.4114527507276882E12	-1.7871631951659941E12	-2.0740817281335645E12	-2.111602858583791E12	-1.8044686248468179E12	-1.3214801580248528E12	-8.328607634248623E11	-4.8174627472506E11	-2.605336935054569E11	-1.395805647651012E11	-7.342881291394313E10	-3.9302863987167465E10	-2.0787844116228065E10	-1.0847596071438267E10	-5.737361700546204E9	-3.097931791319935E9	-1.73038262379364E9	-9.012356035732311E8
-2.2945862911136705E7	-3.6878858718194075E7	-5.5083600178146385E7	-8.581295642485155E7	-1.2938939179057401E8	-1.9317673050533345E8	-2.950321752586922E8	-4.6728981914022315E8	-7.100199664154613E8	-1.087956791620762E9	-1.8829171618938856E9	-3.0167024634207916E9	-5.174201663121386E9	-8.686472692782824E9	-1.5607871405488861E10	-2.6062397706061005E10	-4.295736462155199E10	-7.076123981593924E10	-1.0937537007735503E11	-1.813857403882114E11	-2.8791251616634985E11	-4.586848480097486E11	-7.010308831794125E11	-9.649318605465682E11	-1.3324354742831406E12	-1.6871125429772139E12	-1.9579685325653667E12	-1.993389119773342E12	-1.703449163804623E12	-1.2474998119531902E12	-7.862347682228052E11	-4.547767013217309E11	-2.459482510439745E11	-1.317664342058998E11	-6.93180519933068E10	-3.7102574060965294E10	-1.962407946001035E10	-1.02403157376873E10	-5.416167317439373E9	-2.924500457798585E9	-1.6335107149970815E9	-8.507817837110357E8
-2.15851068911262E7	-3.469183575870698E7	-5.181698340994957E7	-8.07239999753932E7	-1.2171622671997353E8	-1.8172079180391732E8	-2.7753591416209126E8	-4.395781816678288E8	-6.679137293404298E8	-1.0234378079833788E9	-1.7712547296222866E9	-2.8378032843584075E9	-4.86735654297454E9	-8.171339744628401E9	-1.4682279500019018E10	-2.4516822161058598E10	-4.040986868562043E10	-6.656489368435782E10	-1.0288909436612857E11	-1.7062904149511694E11	-2.708384714408589E11	-4.31483510207197E11	-6.594577247327681E11	-9.077086110560728E11	-1.2534181978386648E12	-1.587061890788525E12	-1.841855336997274E12	-1.8751753809630002E12	-1.6024297027625203E12	-1.173519465881595E12	-7.396087730207904E11	-4.278071279184263E11	-2.313628085825053E11	-1.2395230364670549E11	-6.520729107267421E10	-3.490228413476513E10	-1.846031480379369E10	-9.633035403936888E9	-5.094972934332833E9	-2.7510691242773924E9	-1.536638806200611E9	-8.003279638488863E8
-2.022435087111315E7	-3.2504812799215786E7	-4.855036664174666E7	-7.563504352592538E7	-1.140430616493587E8	-1.7026485310247982E8	-2.600396530654576E8	-4.118665441953827E8	-6.258074922653196E8	-9.589188243458751E8	-1.659592297350479E9	-2.658904105295689E9	-4.560511422827121E9	-7.656206796473014E9	-1.3756687594547447E10	-2.297124661605331E10	-3.786237274968413E10	-6.236854755276854E10	-9.640281865489001E10	-1.598723426020024E11	-2.5376442671533603E11	-4.042821724045947E11	-6.17884566286046E11	-8.504853615654706E11	-1.174400921394041E12	-1.4870112385996492E12	-1.7257421414289644E12	-1.7569616421524382E12	-1.501410241720229E12	-1.0995391198098613E12	-6.929827778186887E11	-4.008375545150714E11	-2.1677736612100894E11	-1.1613817308749661E11	-6.109653015203395E10	-3.270199420856085E10	-1.7296550147574856E10	-9.025755070185343E9	-4.773778551225694E9	-2.5776377907558765E9	-1.4397668974039602E9	-7.498741439866426E8
-1.886359485110142E7	-3.0317789839726716E7	-4.5283749873546906E7	-7.054608707646245E7	-1.063698965787513E8	-1.5880891440105337E8	-2.4254339196884087E8	-3.841549067229634E8	-5.837012551902499E8	-8.943998407084336E8	-1.547929865078779E9	-2.4800049262331433E9	-4.253666302679998E9	-7.141073848318125E9	-1.283109568907677E10	-2.1425671071049515E10	-3.531487681375028E10	-5.817220142118332E10	-8.99165429436577E10	-1.4911564370889825E11	-2.3669038198982965E11	-3.7708083460201855E11	-5.763114078393641E11	-7.932621120749236E11	-1.0953836449494939E12	-1.3869605864108699E12	-1.609628945860767E12	-1.63874790334199E12	-1.4003907806780352E12	-1.0255587737381992E12	-6.46356782616632E11	-3.738679811117425E11	-2.0219192365952664E11	-1.0832404252829526E11	-5.698576923139765E10	-3.0501704282358692E10	-1.6132785491357147E10	-8.418474736434379E9	-4.452584168118864E9	-2.4042064572345276E9	-1.3428949886074023E9	-6.994203241244476E8
-1.750283883109067E7	-2.8130766880239222E7	-4.20171331053495E7	-6.54571306270032E7	-9.869673150814943E7	-1.4735297569963524E8	-2.250471308722368E8	-3.5644326925056416E8	-5.415950181152109E8	-8.29880857071039E8	-1.43626743280716E9	-2.3011057471707277E9	-3.9468211825330977E9	-6.6259409001636095E9	-1.1905503783606762E10	-1.988009552604684E10	-3.2767380877818287E10	-5.397585528960113E10	-8.34302672324301E10	-1.3835894481580185E11	-2.196163372643356E11	-3.498794967994621E11	-5.347382493927123E11	-7.360388625844178E11	-1.0163663685050038E12	-1.286909934222163E12	-1.493515750292654E12	-1.5205341645316272E12	-1.2993713196359148E12	-9.515784276665907E11	-5.997307874146089E11	-3.468984077084331E11	-1.8760648119805487E11	-1.0050991196909956E11	-5.287500831076432E10	-2.830141435615813E10	-1.496902083514028E10	-7.811194402683858E9	-4.1313897850122676E9	-2.2307751237133045E9	-1.246023079810915E9	-6.48966504262289E8
-1.614208281107785E7	-2.5943743920748398E7	-3.875051633714713E7	-6.036817417753621E7	-9.102356643753588E7	-1.358970369981996E8	-2.0755086977560607E8	-3.2873163177812266E8	-4.994887810401076E8	-7.65361873433546E8	-1.3246050005353708E9	-2.122206568108039E9	-3.63997606238573E9	-6.11080795200831E9	-1.0979911878135345E10	-1.833451998104181E10	-3.0219884941882404E10	-4.977950915801255E10	-7.694399152119263E10	-1.276022459226891E11	-2.0254229253881558E11	-3.226781589968642E11	-4.9316509094599713E11	-6.788156130938252E11	-9.373490920603933E11	-1.186859282033304E12	-1.3774025547243638E12	-1.4023204257210845E12	-1.1983518585936401E12	-8.775980815948695E11	-5.531047922125149E11	-3.199288343050827E11	-1.730210387365609E11	-9.269578140989195E10	-4.876424739012475E10	-2.6101124429954216E10	-1.380525617892164E10	-7.203914068932413E9	-3.810195401905182E9	-2.057343790191817E9	-1.1491511710142798E9	-5.985126844000539E8
-1.4781326791066116E7	-2.3756720961259328E7	-3.548389956894738E7	-5.5279217728073284E7	-8.335040136692846E7	-1.2444109829677315E8	-1.900546086789893E8	-3.010199943057033E8	-4.5738254396503806E8	-7.008428897961044E8	-1.212942568263671E9	-1.9433073890454934E9	-3.333130942238607E9	-5.595675003853421E9	-1.0054319972664667E10	-1.678894443603801E10	-2.7672389005948555E10	-4.558316302642733E10	-7.045771580996033E10	-1.1684554702958492E11	-1.854682478133092E11	-2.95476821194288E11	-4.515919324993152E11	-6.215923636032782E11	-8.583318156158461E11	-1.0868086298445244E12	-1.261289359156166E12	-1.2841066869106362E12	-1.0973323975514462E12	-8.036177355232073E11	-5.0647879701045807E11	-2.929592609017538E11	-1.5843559627507858E11	-8.488165085069061E10	-4.465348646948845E10	-2.3900834503752064E10	-1.2641491522703932E10	-6.596633735181451E9	-3.489001018798352E9	-1.8839124566704683E9	-1.052279262217722E9	-5.480588645378588E8
