-145391.79485925133	-153769.57703337463	-142685.36695572623	-158835.115094073	-196121.29719949942	-196751.79996963212	-204494.17720595966	-232355.4497519888	-281634.6014086316	-349061.7754106329	-364259.4220400047	-427255.1554312481	-756462.3967400653	-1045530.8570536696	-1151231.5122283085	-1505995.9187512777	-2527914.9634898147	-4235946.301057275	-5186195.093548379	-8046708.613916428	-1.3413163512643816E7	-2.13085075107212E7	-4.1422102203205705E7	-1.0836228287185282E8	-2.2759106871397737E8	-5.692623431403974E8	-1.2363362016229959E9	-1.153807451576217E9	-1.6338383348034568E9	-2.1705551748408217E9	-3.434529767236126E9	-4.727222189604027E9	-7.157568495691906E9	-1.1161859906852194E10	-1.9307809769994125E10	-3.277920954636032E10	-5.406892686161245E10	-8.714820400776672E10	-1.384691715754379E11	-2.1855642373479623E11	-3.300621001572401E11	-5.3286995639456354E11	-8.392945156571012E11	-1.3357479619347236E12	-2.204125670428802E12	-4.039976861293559E12	-7.292320507934293E12	-1.410819589610308E13	-2.7871070511864754E13	-5.594489318213146E13	-7.618956776896564E13	-6.098225862909912E13	-3.663439195869923E13	-1.813058256574763E13	-7.473808505749076E12	-2.804169746764654E12	-1.0804933926577616E12	-4.1289546273381085E11	-1.657818242594175E11	-6.064085194633265E10	-2.6960273794114807E10	-1.2812452659954721E10
-138071.9117224617	-146027.90677634606	-135501.7414116786	-150838.41568175287	-186247.39078321468	-186846.15031364627	-194198.73047355886	-220657.30172357193	-267455.44933486293	-331487.94047724054	-345920.4476612336	-405744.60313099495	-718377.6042187719	-992892.6480202844	-1093271.7068551197	-1430175.174255943	-2400644.7682879446	-4022683.7030718	-4925091.349378251	-7641589.695433536	-1.2737865504924394E7	-2.0235711174800888E7	-3.933666851211507E7	-1.0290668444674522E8	-2.161327878145903E8	-5.40602308851691E8	-1.1740917226795762E9	-1.0957179581761875E9	-1.5515812467281234E9	-2.0612765856524189E9	-3.2616152189954147E9	-4.489225856846475E9	-6.797214151192954E9	-1.059990584206835E10	-1.833574039509894E10	-3.1128910205685883E10	-5.134677719462631E10	-8.276064782183826E10	-1.3149781425117155E11	-2.0755300031546164E11	-3.1344482128415656E11	-5.0604213016344543E11	-7.970394642086632E11	-1.2684985068259788E12	-2.0931569438788923E12	-3.836580524322614E12	-6.925181949903783E12	-1.3397905846170197E13	-2.646787592828065E13	-5.312829627176378E13	-7.23537341660362E13	-5.791205093949317E13	-3.478999992691628E13	-1.7217781773160516E13	-7.09753276816851E12	-2.662991251362566E12	-1.0260949627327124E12	-3.921078623204039E11	-1.5743538640879825E11	-5.758783268900645E10	-2.560293410586201E10	-1.216739799055396E10
-130752.02858565577	-138286.23651930018	-128318.11586761488	-142841.71626941493	-176373.48436690788	-176940.50065763827	-183903.28374113503	-208959.1536951289	-253276.29726106257	-313914.10554380884	-327581.47328242153	-384234.0508306937	-680292.8116973933	-940254.4389867816	-1035311.9014818015	-1354354.4297604389	-2273374.5730857905	-3809421.105085847	-4663987.605207539	-7236470.776949738	-1.2062567497203467E7	-1.9162914838878177E7	-3.725123482101978E7	-9.745108602162541E7	-2.046745069151776E8	-5.119422745629204E8	-1.1118472437360175E9	-1.037628464776028E9	-1.4693241586526062E9	-1.9519979964637716E9	-3.088700670754317E9	-4.2512295240883913E9	-6.436859806693197E9	-1.003795177728325E10	-1.7363671020201588E10	-2.947861086500776E10	-4.86246275276341E10	-7.83730916359E10	-1.2452645692688962E11	-1.9654957689610245E11	-2.968275424110359E11	-4.7921430393226733E11	-7.547844127601309E11	-1.2012490517170837E12	-1.9821882173287344E12	-3.633184187351214E12	-6.558043391872454E12	-1.2687615796235727E13	-2.506468134469341E13	-5.03116993613898E13	-6.8517900563098195E13	-5.484184324988036E13	-3.2945607895129223E13	-1.6304980980571365E13	-6.721257030587103E12	-2.5218127559601626E12	-9.716965328075415E11	-3.713202619069504E11	-1.4908894855816037E11	-5.453481343167342E10	-2.4245594417606174E10	-1.1522343321151762E10
-123432.14544885817	-130544.56626226314	-121134.49032355935	-134845.0168570861	-166499.57795061235	-167034.8510016416	-173607.837008723	-197261.0056666992	-239097.14518727845	-296340.2706103973	-309242.49890363036	-362723.4985304169	-642208.0191760584	-887616.229953339	-977352.0961085495	-1278533.685265021	-2146104.3778837807	-3596158.507100137	-4402883.861037127	-6831351.858466404	-1.1387269489483312E7	-1.8090118502956692E7	-3.516580112992687E7	-9.199548759651186E7	-1.93216226015778E8	-4.8328224027418256E8	-1.0496027647925297E9	-9.795389713759351E8	-1.3870670705771835E9	-1.8427194072752488E9	-2.9157861225134172E9	-4.01323319133058E9	-6.076505462193851E9	-9.475997712498789E9	-1.6391601645305338E10	-2.782831152433152E10	-4.5902477860645004E10	-7.398553544996672E10	-1.1755509960261565E11	-1.8554615347675586E11	-2.802102635379341E11	-4.523864777011199E11	-7.125293613116467E11	-1.1339995966082656E12	-1.8712194907787034E12	-3.429787850380046E12	-6.190904833841544E12	-1.1977325746302066E13	-2.3661486761107777E13	-4.749510245101904E13	-6.468206696016457E13	-5.1771635560271055E13	-3.1101215863344266E13	-1.5392180187983256E13	-6.344981293006125E12	-2.3806342605579204E12	-9.172981028824327E11	-3.5053266149352075E11	-1.4074251070753198E11	-5.148179417434389E10	-2.288825472935189E10	-1.0877288651750294E10
-116112.26231206722	-122802.89600523314	-113950.86477951038	-126848.31744476454	-156625.6715343258	-157129.2013456539	-163312.39027632028	-185562.85763828017	-224917.99311350723	-278766.43567700166	-290903.52452485595	-341212.9462301598	-604123.2266547579	-834978.020919944	-919392.2907353503	-1202712.9407696722	-2018834.1826818874	-3382895.909114621	-4141780.11686695	-6426232.939983438	-1.0711971481763769E7	-1.7017322167036183E7	-3.3080367438835856E7	-8.653988917140326E7	-1.8175794511638883E8	-4.546222059854708E8	-9.873582858490987E8	-9.214494779758949E8	-1.304809982501835E9	-1.7334408180868256E9	-2.742871574272674E9	-3.7752368585729837E9	-5.716151117694833E9	-8.914043647714842E9	-1.5419532270409975E10	-2.617801218365678E10	-4.318032819365837E10	-6.959797926403745E10	-1.1058374227834802E11	-1.7454273005741922E11	-2.6359298466484744E11	-4.2555865146999677E11	-6.70274309863201E11	-1.0667501414995084E12	-1.7602507642287732E12	-3.226391513409063E12	-5.823766275810967E12	-1.1267035696369053E13	-2.2258292177523414E13	-4.467850554065084E13	-6.084623335723443E13	-4.870142787066454E13	-2.9256823831560992E13	-1.4479379395395977E13	-5.968705555425487E12	-2.2394557651558066E12	-8.628996729573735E11	-3.2974506108010986E11	-1.323960728569112E11	-4.8428774917017136E10	-2.1530915041098843E10	-1.0232233982349415E10
-108792.37917526263	-115061.22574818866	-106767.23923544798	-118851.61803242804	-146751.76511802082	-147223.55168964772	-153016.94354389838	-173864.70960983928	-210738.84103970946	-261192.6007435733	-272564.5501460472	-319702.39392986253	-566038.4341333864	-782339.8118864511	-861432.4853620427	-1126892.1962741818	-1891563.9874797564	-3169633.311128707	-3880676.3726962865	-6021114.021499715	-1.0036673474042963E7	-1.5944525831113672E7	-3.0994933747740947E7	-8.108429074628447E7	-1.7029966421697822E8	-4.2596217169670546E8	-9.251138069055513E8	-8.633599845757463E8	-1.2225528944263332E9	-1.6241622288981984E9	-2.5699570260316076E9	-3.5372405258149443E9	-5.355796773195142E9	-8.352089582929845E9	-1.4447462895512798E10	-2.4527712842978962E10	-4.045817852666666E10	-6.521042307809998E10	-1.0361238495406737E11	-1.6353930663806213E11	-2.469757057917298E11	-3.987308252388236E11	-6.280192584146764E11	-9.995006863906256E11	-1.6492820376786357E12	-3.0229951764377E12	-5.456627717779704E12	-1.0556745646434717E13	-2.0855097593936434E13	-4.186190863027738E13	-5.701039975429713E13	-4.563122018105229E13	-2.7412431799774277E13	-1.3566578602806992E13	-5.592429817844149E12	-2.098277269753429E12	-8.085012430322126E11	-3.089574606666603E11	-1.2404963500627478E11	-4.537575565968467E10	-2.0173575352843258E10	-9.587179312947332E9
-101472.49603846509	-107319.55549115167	-99583.61369139251	-110854.91862009926	-136877.85870172534	-137317.90203365113	-142721.4968114864	-162166.56158140968	-196559.6889659254	-243618.76581016186	-254225.5757672562	-298191.84162958595	-527953.6416120515	-729701.6028530087	-803472.679988791	-1051071.451778765	-1764293.792277748	-2956370.713142999	-3619572.6285258746	-5615995.103016383	-9361375.46632281	-1.4871729495192194E7	-2.8909500056648046E7	-7.562869232117093E7	-1.5884138331757873E8	-3.973021374079678E8	-8.62869327962064E8	-8.052704911756537E8	-1.1402958063509107E9	-1.5148836397096763E9	-2.397042477790709E9	-3.299244193057134E9	-4.995442428695799E9	-7.790135518145389E9	-1.3475393520616556E10	-2.287741350230273E10	-3.773602885967757E10	-6.082286689216675E10	-9.664102762979344E10	-1.5253588321871558E11	-2.3035842691862817E11	-3.719029990076764E11	-5.857642069661924E11	-9.32251231281808E11	-1.5383133111286055E12	-2.8195988394665337E12	-5.089489159748797E12	-9.84645559650106E12	-1.9451903010350805E13	-3.904531171990664E13	-5.317456615136352E13	-4.2561012491443016E13	-2.5568039767989332E13	-1.2653777810218887E13	-5.216154080263173E12	-1.9570987743511875E12	-7.541028131071042E11	-2.881698602532307E11	-1.1570319715564645E11	-4.2322736402355156E10	-1.881623566458898E10	-8.942124643545872E9
-94152.61290167284	-99577.88523412029	-92399.98814734226	-102858.21920777627	-127003.95228543704	-127412.25237766169	-132426.05007908188	-150468.41355298855	-182380.53689215163	-226044.93087676313	-235886.60138847845	-276681.28932932497	-489868.8490907444	-677063.3938196044	-745512.8746155816	-975250.7072834027	-1637023.5970758318	-2743108.1151574445	-3358468.8843556526	-5210876.184533344	-8686077.458603146	-1.3798933159271494E7	-2.6824066365556665E7	-7.017309389606138E7	-1.473831024181875E8	-3.68642103119251E8	-8.006248490186218E8	-7.471809977756032E8	-1.0580387182755476E9	-1.4056050505212336E9	-2.2241279295499353E9	-3.0612478602994957E9	-4.635088084196715E9	-7.2281814533613405E9	-1.250332414572102E10	-2.1227114161627697E10	-3.5013879192690445E10	-5.6435310706236694E10	-8.966967030552457E10	-1.41532459799377E11	-2.1374114804553857E11	-3.450751727765485E11	-5.4350915551773926E11	-8.650017761730387E11	-1.4273445845786558E12	-2.616202502495515E12	-4.722350601718154E12	-9.136165546567922E12	-1.8048708426766195E13	-3.622871480953794E13	-4.9338732548432695E13	-3.949080480183595E13	-2.3723647736205727E13	-1.1740977017631445E13	-4.839878342682471E12	-1.8159202789490483E12	-6.997043831820353E11	-2.6738225983981622E11	-1.073567593050242E11	-3.926971714502785E10	-1.745889597633569E10	-8.297069974144877E9
-86832.72976486947	-91836.2149770771	-85216.36260328104	-94861.5197954411	-117130.04586913368	-117506.60272165715	-122130.60334666166	-138770.2655245496	-168201.38481835622	-208471.09594333763	-217547.62700967278	-255170.73702903124	-451784.0565693791	-624425.1847861201	-687553.0692422836	-899429.9627879249	-1509753.4018737217	-2529845.5171715664	-3097365.140185032	-4805757.266049688	-8010779.450882455	-1.272613682334916E7	-2.4738632674462095E7	-6.471749547094347E7	-1.359248215187788E8	-3.399820688304904E8	-7.383803700750847E8	-6.890915043754641E8	-9.757816302000595E8	-1.2963264613326244E9	-2.0512133813088982E9	-2.823251527541496E9	-4.274733739697084E9	-6.666227388576436E9	-1.1531254770824003E10	-1.9576814820950153E10	-3.229172952569919E10	-5.204775452029996E10	-8.269831298124507E10	-1.3052903638002167E11	-1.9712386917242365E11	-3.1824734654537976E11	-5.012541040692217E11	-7.977523210641672E11	-1.3163758580285366E12	-2.412806165524186E12	-4.3552120436869526E12	-8.425875496633699E12	-1.6645513843179447E13	-3.341211789916495E13	-4.550289894549603E13	-3.642059711222421E13	-2.1879255704419312E13	-1.0828176225042613E13	-4.463602605101193E12	-1.674741783546694E12	-6.453059532568834E11	-2.4659465942637003E11	-9.901032145438919E10	-3.621669788769589E10	-1.610155628808033E10	-7.652015304742902E9
-79512.84662807191	-84094.54472004011	-78032.73705922558	-86864.82038311231	-107256.13945283824	-107600.95306566053	-111835.15661424967	-127072.11749612002	-154022.23274457213	-190897.26100992618	-199208.65263088178	-233660.18472875463	-413699.26404804434	-571786.9757526777	-629593.2638690319	-823609.2182925078	-1382483.2066717132	-2316582.9191858578	-2836261.39601462	-4400638.347566356	-7335481.4431623025	-1.1653340487427684E7	-2.26531989833692E7	-5.9261897045829944E7	-1.2446654061937927E8	-3.1132203454175276E8	-6.761358911315974E8	-6.310020109753715E8	-8.935245421246369E8	-1.1870478721441026E9	-1.8782988330679991E9	-2.585255194783685E9	-3.91437939519774E9	-6.10427332379198E9	-1.0559185395927763E10	-1.7926515480273926E10	-2.9569579858710102E10	-4.766019833436672E10	-7.572695565697116E10	-1.1952561296067516E11	-1.8050659029932202E11	-2.914195203142325E11	-4.5899905262073773E11	-7.305028659553495E11	-1.205407131478506E12	-2.2094098285530195E12	-3.9880734856560454E12	-7.715585446700046E12	-1.5242319259593818E13	-3.0595520988794207E13	-4.166706534256243E13	-3.3350389422614926E13	-2.0034863672634367E13	-9.915375432454508E12	-4.087326867520218E12	-1.5335632881444531E12	-5.90907523331775E11	-2.2580705901294043E11	-9.066388360376086E10	-3.3163678630366375E10	-1.4744216599826056E10	-7.006960635341441E9
