-4.3802130345277704E7	-7.027767758483411E7	-1.794066775629995E8	-4.592091157348547E8	-4.515469831879851E8	-7.152333474212471E8	-1.0359358677163501E9	-1.7458432338568962E9	-3.053998100772558E9	-5.136007076624434E9	-8.521617714333859E9	-1.2885174649593893E10	-2.301616797962584E10	-3.526260845342198E10	-5.177449820575224E10	-7.793778074155228E10	-1.0298819356786975E11	-1.2827460040708432E11	-1.6997361475012717E11	-2.0388898660011206E11	-2.2066604640089572E11	-2.261818803871739E11	-2.0512248594758386E11	-1.9431221971018954E11	-1.6876882932576596E11	-1.3808068378417593E11	-1.1902115082266264E11	-1.076107572438111E11	-8.446360211579958E10	-6.18718940088508E10	-4.1195256409262665E10	-2.650450518791947E10	-1.6640420359780708E10	-1.0876173193994814E10	-6.905616610689759E9	-4.303827767018906E9	-3.1544260597951875E9	-2.2306369845859747E9	-1.4937505632564552E9	-1.0905280834558568E9	-8.906327623418419E8	-6.251921588833566E8	-4.081118611482658E8	-2.5039515692105052E8	-1.5666162929313907E8	-9.914909479095683E7
-4.1596871956520304E7	-6.673948351037511E7	-1.7037428398816162E8	-4.3608981202324134E8	-4.288134365603665E8	-6.792242691666826E8	-9.837807272131796E8	-1.657947156507012E9	-2.9002417679666147E9	-4.877430094154346E9	-8.092589062024387E9	-1.223645872498854E10	-2.1857397912644585E10	-3.3487280119197254E10	-4.916786365186349E10	-7.40139317546052E10	-9.780315859312679E10	-1.2181649810972147E11	-1.6141613736625504E11	-1.9362400874330756E11	-2.0955641209535867E11	-2.1479454636535934E11	-1.9479540643585764E11	-1.8452939295778796E11	-1.602720079680455E11	-1.3112888523373763E11	-1.1302892192369693E11	-1.0219299506508102E11	-8.021120467206166E10	-5.875689681086552E10	-3.912124347753017E10	-2.5170111587772926E10	-1.5802643148910143E10	-1.0328602288548632E10	-6.557947014708388E9	-4.087147614428824E9	-2.995613589368661E9	-2.118333521632122E9	-1.4185463224041033E9	-1.0356244478276453E9	-8.457930398220841E8	-5.937162867717731E8	-3.875650955399662E8	-2.3778878330516312E8	-1.487743560150634E8	-9.415734276195917E7
-3.939161356775799E7	-6.320128943590818E7	-1.6134189041330358E8	-4.129705083115763E8	-4.060798899326972E8	-6.432151909120378E8	-9.316255867098924E8	-1.5700510791569307E9	-2.746485435160328E9	-4.618853111683682E9	-7.663560409713957E9	-1.1587742800381739E10	-2.0698627845660736E10	-3.1711951784968563E10	-4.656122909796891E10	-7.009008276764932E10	-9.261812361837224E10	-1.1535839581234418E11	-1.528586599823637E11	-1.833590308864801E11	-1.9844677778979678E11	-2.0340721234351935E11	-1.8446832692410834E11	-1.7474656620536447E11	-1.517751866103061E11	-1.241770866832838E11	-1.0703669302471785E11	-9.677523288633887E10	-7.595880722831425E10	-5.564189961287326E10	-3.7047230545793045E10	-2.38357179876234E10	-1.4964865938037704E10	-9.781031383101229E9	-6.210277418726242E9	-3.8704674618382573E9	-2.8368011189417796E9	-2.0060300586780188E9	-1.343342081551583E9	-9.807208121993113E8	-8.00953317302226E8	-5.622404146601194E8	-3.670183299316208E8	-2.2518240968924752E8	-1.408870827369701E8	-8.916559073295037E7
-3.718635517899819E7	-5.966309536144531E7	-1.5230949683845583E8	-3.898512045999376E8	-3.833463433050538E8	-6.07206112657434E8	-8.794704462066648E8	-1.48215500180695E9	-2.592729102354216E9	-4.360276129213311E9	-7.234531757404016E9	-1.0939026875775675E10	-1.953985777867821E10	-2.99366234507419E10	-4.3954594544077324E10	-6.616623378069794E10	-8.743308864362361E10	-1.0890029351497426E11	-1.4430118259848215E11	-1.7309405302966437E11	-1.873371434842476E11	-1.9201987832169235E11	-1.741412474123708E11	-1.6496373945295218E11	-1.4327836525257635E11	-1.1722528813283789E11	-1.010444641257456E11	-9.135747070760289E10	-7.170640978457169E10	-5.252690241488457E10	-3.497321761405828E10	-2.2501324387475403E10	-1.4127088727166225E10	-9.23346047765445E9	-5.862607822744493E9	-3.6537873092479386E9	-2.6779886485150795E9	-1.8937265957240431E9	-1.2681378406991491E9	-9.258171765710397E8	-7.561135947824192E8	-5.307645425485016E8	-3.464715643232988E8	-2.1257603607334635E8	-1.3299980945888583E8	-8.417383870394726E7
-3.4981096790240385E7	-5.612490128698564E7	-1.432771032636163E8	-3.667319008883199E8	-3.60612796677431E8	-5.711970344028629E8	-8.273153057034848E8	-1.3942589244570494E9	-2.4389727695482454E9	-4.101699146743176E9	-6.805503105094464E9	-1.0290310951170202E10	-1.8381087711696743E10	-2.8161295116516846E10	-4.13479599901881E10	-6.224238479375013E10	-8.22480536688797E10	-1.0244219121761023E11	-1.3574370521460843E11	-1.6282907517285797E11	-1.7622750917870847E11	-1.8063254429987567E11	-1.6381416790064267E11	-1.5518091270054874E11	-1.3478154389485437E11	-1.1027348958239832E11	-9.505223522677878E10	-8.593970852887184E10	-6.745401234083301E10	-4.941190521689871E10	-3.2899204682325405E10	-2.1166930787328613E10	-1.3289311516295506E10	-8.685889572208168E9	-5.51493822676306E9	-3.4371071566578164E9	-2.5191761780885243E9	-1.7814231327701702E9	-1.1929335998467834E9	-8.709135409428182E8	-7.112738722626532E8	-4.992886704369125E8	-3.2592479871499544E8	-1.999696624574566E8	-1.2511253618080872E8	-7.91820866749487E7
-3.2775838401478473E7	-5.258670721251937E7	-1.342447096887599E8	-3.436125971766591E8	-3.378792500497658E8	-5.3518795614822465E8	-7.751601652002071E8	-1.3063628471069849E9	-2.2852164367419863E9	-3.8431221642725577E9	-6.376474452784111E9	-9.64159502656352E9	-1.722231764471311E10	-2.638596678228848E10	-3.874132543629401E10	-5.831853580679498E10	-7.70630186941261E10	-9.598408892023413E10	-1.271862278307187E11	-1.5256409731603238E11	-1.6511787487314862E11	-1.692452102780378E11	-1.5348708838889523E11	-1.4539808594812708E11	-1.2628472253711649E11	-1.0332169103194579E11	-8.906000632780078E10	-8.052194635013066E10	-6.320161489708637E10	-4.629690801890703E10	-3.082519175058866E10	-1.9832537187179337E10	-1.2451534305423222E10	-8.138318666760864E9	-5.167268630780977E9	-3.2204270040672903E9	-2.360363707661672E9	-1.6691196698160875E9	-1.1177293589942772E9	-8.160099053144943E8	-6.664341497428033E8	-4.678127983252646E8	-3.053780331066538E8	-1.8736328884154332E8	-1.1722526290271689E8	-7.419033464594081E7
-3.057058001271869E7	-4.904851313805652E7	-1.252123161139122E8	-3.204932934650206E8	-3.151457034221225E8	-4.991788778936212E8	-7.2300502469698E8	-1.2184667697570045E9	-2.1314601039358761E9	-3.58454518180219E9	-5.947445800474173E9	-8.99287910195746E9	-1.6063547577730597E10	-2.4610638448061825E10	-3.613469088240242E10	-5.439468681984363E10	-7.18779837193775E10	-8.952598662286426E10	-1.1862875044683723E11	-1.4229911945921674E11	-1.5400824056759946E11	-1.5785787625621088E11	-1.4316000887715775E11	-1.3561525919571484E11	-1.1778790117938684E11	-9.636989248149992E10	-8.306777742882858E10	-7.510418417139473E10	-5.894921745334384E10	-4.318191082091835E10	-2.8751178818853912E10	-1.8498143587031338E10	-1.1613757094551744E10	-7.590747761314088E9	-4.81959903479923E9	-3.0037468514769726E9	-2.2015512372349734E9	-1.5568162068621128E9	-1.0425251181418437E9	-7.611062696862231E8	-6.21594427222997E8	-4.3633692621364695E8	-2.8483126749833196E8	-1.7475691522564223E8	-1.0933798962463267E8	-6.919858261693776E7
-2.83653216239605E7	-4.5510319063596234E7	-1.1617992253907107E8	-2.9737398975339884E8	-2.924121567944957E8	-4.6316979963904375E8	-6.708498841937906E8	-1.130570692407088E9	-1.9777037711298769E9	-3.3259681993320084E9	-5.518417148164545E9	-8.344163177351872E9	-1.490477751074892E10	-2.283531011383646E10	-3.3528056328512737E10	-5.047083783289511E10	-6.669294874463267E10	-8.306788432549905E10	-1.1007127306296194E11	-1.3203414160240851E11	-1.4289860626205838E11	-1.4647054223439218E11	-1.3283292936542776E11	-1.2583243244330971E11	-1.0929107982166331E11	-8.941809393105911E10	-7.707554852986072E10	-6.96864219926627E10	-5.469682000960439E10	-4.006691362293194E10	-2.6677165887120667E10	-1.7163749986884315E10	-1.0775979883680878E10	-7.043176855867709E9	-4.471929438817736E9	-2.7870666988868117E9	-2.0427387668083897E9	-1.4445127439082196E9	-9.673208772894645E8	-7.062026340579917E8	-5.767547047032229E8	-4.048610541020522E8	-2.6428450189002496E8	-1.6215054160975024E8	-1.0145071634655416E8	-6.4206830587938294E7
-2.6160063235198945E7	-4.197212498913056E7	-1.0714752896421616E8	-2.742546860417419E8	-2.6967861016683424E8	-4.2716072138441145E8	-6.186947436905217E8	-1.0426746150570381E9	-1.823947438323644E9	-3.067391216861433E9	-5.089388495854264E9	-7.6954472527452965E9	-1.374600744376548E10	-2.1059981779608387E10	-3.0921421774619072E10	-4.654698884594061E10	-6.150791376987992E10	-7.660978202812404E10	-1.0151379567907362E11	-1.2176916374558463E11	-1.3178897195650038E11	-1.3508320821255617E11	-1.2250584985368208E11	-1.1604960569088965E11	-1.0079425846392688E11	-8.246629538060771E10	-7.108331963088371E10	-6.426865981392243E10	-5.044442256585846E10	-3.695191642494078E10	-2.460315295538427E10	-1.5829356386735258E10	-9.938202672808731E9	-6.495605950420496E9	-4.1242598428357105E9	-2.570386546296322E9	-1.883926296381564E9	-1.3322092809541552E9	-8.921166364369707E8	-6.51298998429677E8	-5.319149821833805E8	-3.733851819904095E8	-2.4373773628168672E8	-1.4954416799383906E8	-9.356344306846364E7	-5.921507855893123E7
-2.3954804846439157E7	-3.8433930914667696E7	-9.811513538936849E7	-2.5113538233010334E8	-2.4694506353919098E8	-3.9115164312980783E8	-5.665396031872945E8	-9.547785377070578E8	-1.6701911055175333E9	-2.8088142343910646E9	-4.660359843544325E9	-7.046731328139237E9	-1.2587237376782965E10	-1.928465344538173E10	-2.8314787220727497E10	-4.262313985898926E10	-5.632287879513133E10	-7.015167973075417E10	-9.295631829519215E10	-1.1150418588876897E11	-1.2067933765095123E11	-1.2369587419072925E11	-1.121787703419446E11	-1.0626677893847742E11	-9.22974371061972E10	-7.551449683016187E10	-6.50910907319115E10	-5.8850897635186485E10	-4.619202512211593E10	-3.38369192269521E10	-2.252914002364952E10	-1.4494962786587265E10	-9.100425461937258E9	-5.94803504497372E9	-3.776590246853963E9	-2.353706393706004E9	-1.7251138259548652E9	-1.2199058180001805E9	-8.169123955845371E8	-5.963953628014058E8	-4.870752596635739E8	-3.4190930987879187E8	-2.2319097067336485E8	-1.3693779437793794E8	-8.567616979037939E7	-5.4223326529928155E7
