-2.5718632199754858E8	-7.57930618834984E8	-1.146799010321233E9	-3.001014732588135E9	-5.586800723390279E9	-8.299135717377985E9	-2.206256238648757E10	-2.2684263100534313E10	-5.666886971745166E10	-5.59971231378163E10	-1.2044992689466069E11	-1.093319084896395E11	-2.3056893846321542E11	-2.6594573480166968E11	-4.1859639938226544E11	-5.4443540921936273E11	-6.397315163810383E11	-8.259000706089266E11	-8.197332809912849E11	-8.237049189319153E11	-7.211686598934911E11	-5.633711094801229E11	-3.6977006567615857E11	-3.61703530541911E11	-2.5785862158771652E11	-1.5087924330088034E11	-9.578640230010732E10	-6.50227456257806E10	-1.7130732920699745E10	-1.5125547347498669E10	-3.3879805737084475E9	-2.37828848441535E9
-2.4423804095304227E8	-7.197719073269687E8	-1.0890623633181217E9	-2.8499258960028615E9	-5.305528121705039E9	-7.881308125068722E9	-2.095180246689543E10	-2.1542203088820152E10	-5.381582354502314E10	-5.317789666247059E10	-1.143857649551421E11	-1.0382749337432245E11	-2.189607339826379E11	-2.5255645309316345E11	-3.975217800894414E11	-5.1702530966818866E11	-6.075236469936108E11	-7.843193747699624E11	-7.784630578263391E11	-7.822347400155793E11	-6.848607628938988E11	-5.350076747482654E11	-3.511536528940429E11	-3.4349323486261176E11	-2.448764930043054E11	-1.4328308954406873E11	-9.096394810584515E10	-6.174911591597015E10	-1.626827047466923E10	-1.4364037806531452E10	-3.2174095872695856E9	-2.258551371407387E9
-2.3128975990850702E8	-6.816131958188683E8	-1.0313257163148811E9	-2.6988370594172506E9	-5.02425552001917E9	-7.463480532758526E9	-1.984104254730081E10	-2.0400143077103443E10	-5.0962777372588234E10	-5.03586701871186E10	-1.0832160301560997E11	-9.832307825899313E10	-2.0735252950203445E11	-2.3916717138462735E11	-3.764471607965704E11	-4.8961521011695337E11	-5.753157776061117E11	-7.427386789309053E11	-7.371928346613011E11	-7.407645610991508E11	-6.485528658942258E11	-5.066442400163445E11	-3.325372401118858E11	-3.252829391832717E11	-2.3189436442086526E11	-1.3568693578724011E11	-8.614149391157224E10	-5.847548620615239E10	-1.5405808028636791E10	-1.3602528265562536E10	-3.046838600830343E9	-2.1388142583991559E9
-2.1834147886398655E8	-6.434544843108114E8	-9.735890693117067E8	-2.547748222831812E9	-4.742982918333621E9	-7.045652940448805E9	-1.873028262770746E10	-1.925808306538803E10	-4.8109731200156586E10	-4.753944371176982E10	-1.0225744107608475E11	-9.28186631436701E10	-1.9574432502144427E11	-2.2577788967610654E11	-3.553725415037233E11	-4.622051105657494E11	-5.431079082186491E11	-7.011579830918956E11	-6.959226114963104E11	-6.992943821827695E11	-6.12244968894594E11	-4.7828080528445593E11	-3.139208273297498E11	-3.070726435039525E11	-2.1891223583743994E11	-1.280907820304202E11	-8.131903971730481E10	-5.520185649633837E10	-1.4543345582605335E10	-1.2841018724594488E10	-2.876267614391294E9	-2.0190771453910618E9
-2.0539319781947786E8	-6.052957728027892E8	-9.158524223085846E8	-2.3966593862465105E9	-4.46171031664833E9	-6.627825348139464E9	-1.7619522708115116E10	-1.8116023053673656E10	-4.525668502772752E10	-4.472021723642361E10	-9.619327913656505E10	-8.731424802835207E10	-1.841361205408646E11	-2.1238860796759787E11	-3.342979222108955E11	-4.347950110145703E11	-5.109000388312158E11	-6.595772872529237E11	-6.546523883313572E11	-6.578242032664259E11	-5.759370718949954E11	-4.499173705525932E11	-2.9530441454763086E11	-2.888623478246499E11	-2.0593010725402643E11	-1.2049462827360715E11	-7.649658552304176E10	-5.192822678652733E10	-1.3680883136574667E10	-1.2079509183627132E10	-2.7056966279523997E9	-1.8993400323830764E9
-1.9244491677494502E8	-5.671370612946957E8	-8.581157753053547E8	-2.2455705496609273E9	-4.180437714962513E9	-6.209997755829345E9	-1.6508762788520702E10	-1.6973963041957157E10	-4.240363885529315E10	-4.190099076107213E10	-9.012911719703403E10	-8.180983291302376E10	-1.725279160602633E11	-1.9899932625906424E11	-3.1322330291802826E11	-4.0738491146333997E11	-4.786921694437225E11	-6.179965914138741E11	-6.133821651663268E11	-6.16354024350005E11	-5.3962917489532874E11	-4.215539358206775E11	-2.7668800176547705E11	-2.7065205214531326E11	-1.9294797867058862E11	-1.1289847451677995E11	-7.167413132876971E10	-4.865459707671017E10	-1.2818420690542385E10	-1.1317999642658356E10	-2.5351256415131884E9	-1.7796029193748672E9
-1.7949663573042464E8	-5.28978349786639E8	-8.003791283021805E8	-2.09448171307549E9	-3.899165113276966E9	-5.792170163519628E9	-1.5398002868927355E10	-1.5831903030241755E10	-3.955059268286153E10	-3.9081764285723366E10	-8.406495525750885E10	-7.630541779770074E10	-1.609197115796732E11	-1.856100445505435E11	-2.921486836251814E11	-3.7997481191213617E11	-4.464843000562601E11	-5.764158955748647E11	-5.72111942001336E11	-5.74883845433624E11	-5.0332127789569727E11	-3.931905010887891E11	-2.5807158898334128E11	-2.5244175646599417E11	-1.799658500871634E11	-1.0530232075996005E11	-6.685167713450232E10	-4.538096736689617E10	-1.1955958244510935E10	-1.0556490101690311E10	-2.3645546550741405E9	-1.6598658063667738E9
-1.6654835468591362E8	-4.9081963827861005E8	-7.426424812990482E8	-1.9433928764901621E9	-3.617892511591624E9	-5.374342571210214E9	-1.4287242949334812E10	-1.468984301852718E10	-3.669754651043195E10	-3.626253781037665E10	-7.800079331798807E10	-7.080100268238174E10	-1.4931150709909146E11	-1.7222076284203244E11	-2.7107406433234976E11	-3.525647123609522E11	-4.1427643066882104E11	-5.348351997358854E11	-5.308417188363754E11	-5.33413666517273E11	-4.670133808960921E11	-3.648270663569214E11	-2.3945517620121896E11	-2.342314607866883E11	-1.6698372150374756E11	-9.770616700314566E10	-6.202922294023843E10	-4.210733765708453E10	-1.1093495798480112E10	-9.79498056072282E9	-2.1939836686352167E9	-1.5401286933587675E9
-1.5360007364138293E8	-4.526609267705229E8	-6.849058342958279E8	-1.7923040399046037E9	-3.3366199099058533E9	-4.956514978900162E9	-1.3176483029740582E10	-1.3547783006810865E10	-3.384450033799806E10	-3.344331133502564E10	-7.193663137845805E10	-6.529658756705433E10	-1.3770330261849207E11	-1.58831481133501E11	-2.4999944503948602E11	-3.251546128097265E11	-3.82068561281333E11	-4.9325450389684283E11	-4.89571495671352E11	-4.9194348760085895E11	-4.307054838964317E11	-3.364636316250104E11	-2.2083876341906827E11	-2.1602116510735468E11	-1.5400159292031195E11	-9.011001324631973E10	-5.720676874596718E10	-3.883370794726792E10	-1.0231033352447971E10	-9.03347101975417E9	-2.0234126821960328E9	-1.4203915803505783E9
-1.4065179259686252E8	-4.145022152624662E8	-6.271691872926538E8	-1.6412152033191662E9	-3.055347308220307E9	-4.5386873865904455E9	-1.2065723110147236E10	-1.2405722995095463E10	-3.0991454165566425E10	-3.062408485967688E10	-6.5872469438932884E10	-5.979217245173133E10	-1.2609509813790195E11	-1.4544219942498026E11	-2.2892482574663916E11	-2.9774451325852264E11	-3.498606918938707E11	-4.516738080578334E11	-4.4830127250636145E11	-4.504733086844779E11	-3.943975868968001E11	-3.08100196893122E11	-2.022223506369325E11	-1.9781086942803558E11	-1.4101946433688675E11	-8.251385948949985E10	-5.238431455169979E10	-3.556007823745392E10	-9.368570906416523E9	-8.271961478786127E9	-1.8528416957569854E9	-1.3006544673424847E9
