-1.1248159964672968E7	-2.0238069178807337E7	-5.747526147242305E7	-1.1631259166298215E8	-2.3473650472566035E8	-4.6872496510420614E8	-5.022676555123633E8	-1.195423744076322E9	-3.3229800300845532E9	-4.722930345988646E9	-8.977948888834877E9	-2.0755347094274696E10	-2.713269919840363E10	-3.9890256584537224E10	-6.708448389493559E10	-7.098258254143703E10	-8.800238852213248E10	-8.7391940091379E10	-7.361822646657285E10	-5.386724719931507E10	-2.7083601395546383E10	-2.5062167305366116E10	-1.1079478433618877E10	-8.07474909067544E9	-4.346262262691709E9	-1.4804949770532715E9	-1.3426937711558728E9	-6.980152089983811E8
-1.0681861044400146E7	-1.921916504156533E7	-5.4581616768182084E7	-1.1045672765680242E8	-2.2291848030279893E8	-4.451265772365826E8	-4.769805301604896E8	-1.1352390402967649E9	-3.1556815555753727E9	-4.485150090030589E9	-8.525945825402307E9	-1.971040012638926E10	-2.5766678595176025E10	-3.788194506477072E10	-6.3707054082763985E10	-6.7408899381023254E10	-8.357182763412665E10	-8.29921127889822E10	-6.991184939766954E10	-5.115525127972928E10	-2.5720052666192654E10	-2.3800389527551743E10	-1.0521671939592297E10	-7.668218448696221E9	-4.127445706533638E9	-1.4059581008346035E9	-1.2750946229173436E9	-6.628729936999447E8
-1.011556212412606E7	-1.820026090432104E7	-5.168797206393465E7	-1.046008636506096E8	-2.111004558799111E8	-4.2152818936890626E8	-4.516934048085595E8	-1.0750543365170736E9	-2.9883830810658183E9	-4.2473698340720005E9	-8.073942761968727E9	-1.8665453158501484E10	-2.4400657991945362E10	-3.587363354499971E10	-6.0329624270584854E10	-6.383521622060151E10	-7.914126674611095E10	-7.859228548657553E10	-6.6205472328757935E10	-4.844325536013745E10	-2.435650393683587E10	-2.2538611749734554E10	-9.96386544556447E9	-7.261687806716094E9	-3.908629150375079E9	-1.3314212246157696E9	-1.2074954746786642E9	-6.277307784014298E8
-9549263.203852622	-1.7181356767077915E7	-4.879432735969052E7	-9.874499964442347E7	-1.9928243145703673E8	-3.9792980150125694E8	-4.264062794566581E8	-1.0148696327374508E9	-2.8210846065564547E9	-4.0095895781136837E9	-7.621939698535665E9	-1.7620506190614906E10	-2.303463738871626E10	-3.3865322025231003E10	-5.695219445840956E10	-6.026153306018382E10	-7.47107058581003E10	-7.419245818417392E10	-6.249909525985056E10	-4.5731259440548706E10	-2.2992955207480644E10	-2.127683397191881E10	-9.406058951537281E9	-6.855157164736432E9	-3.6898125942167697E9	-1.2568843483970203E9	-1.1398963264400616E9	-5.925885631029549E8
-8982964.283579698	-1.6162452629835717E7	-4.590068265544901E7	-9.288913563824266E7	-1.8746440703417313E8	-3.743314136336291E8	-4.011191541047798E8	-9.546849289578829E8	-2.653786132047243E9	-3.7718093221555824E9	-7.169936635103011E9	-1.6575559222729275E10	-2.16686167854884E10	-3.1857010505464123E10	-5.357476464623735E10	-5.6687849899769394E10	-7.028014497009366E10	-6.979263088177626E10	-5.879271819094657E10	-4.301926352096242E10	-2.162940647812666E10	-2.0015056194104206E10	-8.848252457510597E9	-6.448626522757138E9	-3.470996038058659E9	-1.1823474721783392E9	-1.0722971782015202E9	-5.574463478045119E8
-8416665.363305714	-1.5143548492591614E7	-4.300703795120211E7	-8.703327163205092E7	-1.7564638261128744E8	-3.507330257659571E8	-3.758320287528542E8	-8.945002251782025E8	-2.4864876575377197E9	-3.5340290661970377E9	-6.717933571669516E9	-1.5530612254841696E10	-2.030259618225799E10	-2.9848698985693493E10	-5.019733483405884E10	-5.31141667393483E10	-6.5849584082078766E10	-6.539280357937044E10	-5.508634112203566E10	-4.030726760137108E10	-2.0265857748770126E10	-1.875327841628725E10	-8.290445963482873E9	-6.042095880777087E9	-3.2521794819001403E9	-1.1078105959595184E9	-1.0046980299628528E9	-5.2230413250600356E8
-7850366.443032279	-1.4124644355348496E7	-4.0113393246957995E7	-8.117740762586485E7	-1.638283581884132E8	-3.271346378983079E8	-3.505449034009531E8	-8.343155213985803E8	-2.3191891830283566E9	-3.2962488102387223E9	-6.265930508236456E9	-1.4485665286955122E10	-1.89365755790289E10	-2.78403874659248E10	-4.681990502188357E10	-4.954048357893064E10	-6.141902319406814E10	-6.0992976276968834E10	-5.137996405312831E10	-3.759527168178235E10	-1.890230901941491E10	-1.7491500638471508E10	-7.732639469455686E9	-5.635565238797427E9	-3.033362925741832E9	-1.0332737197407701E9	-9.370988817242506E8	-4.871619172075289E8
-7284067.522759252	-1.3105740218106115E7	-3.721974854271598E7	-7.5321543619683E7	-1.5201033376554745E8	-3.035362500306758E8	-3.2525777804907024E8	-7.741308176190015E8	-2.151890708519115E9	-3.058468554280579E9	-5.813927444803722E9	-1.3440718319069307E10	-1.7570554975800797E10	-2.583207594615756E10	-4.3442475209710754E10	-4.596680041851557E10	-5.698846230606072E10	-5.659314897457043E10	-4.767358698422366E10	-3.488327576219558E10	-1.753876029006068E10	-1.6229722860656681E10	-7.174832975428905E9	-5.229034596818063E9	-2.8145463695836825E9	-9.587368435220753E8	-8.694997334856974E8	-4.5201970190907973E8
-6717768.602485364	-1.2086836080862183E7	-3.432610383846956E7	-6.946567961349222E7	-1.4019230934266376E8	-2.7993786216300786E8	-2.999706526971489E8	-7.139461138393313E8	-1.9845922340096192E9	-2.8206882983220735E9	-5.361924381370301E9	-1.2395771351181898E10	-1.6204534372570612E10	-2.382376442638726E10	-4.006504539753279E10	-4.2393117258095055E10	-5.2557901418046555E10	-5.219332167216532E10	-4.396720991531336E10	-3.2171279842604687E10	-1.6175211560704376E10	-1.4967945082839933E10	-6.617026481401273E9	-4.822503954838078E9	-2.5957298134252E9	-8.841999673032671E8	-8.019005852470411E8	-4.1687748661057705E8
-6151469.682211928	-1.1067931943619065E7	-3.1432459134225443E7	-6.360981560730614E7	-1.2837428491978951E8	-2.5633947429535863E8	-2.746835273452478E8	-6.53761410059709E8	-1.8172937595002568E9	-2.582908042363758E9	-4.909921317937242E9	-1.1350824383295328E10	-1.4838513769341518E10	-2.181545290661857E10	-3.668761558535754E10	-3.881943409767741E10	-4.8127340530035934E10	-4.779349436976371E10	-4.026083284640602E10	-2.9459283923015957E10	-1.4811662831349157E10	-1.3706167305024193E10	-6.059219987374086E9	-4.4159733128584175E9	-2.3769132572668915E9	-8.096630910845186E8	-7.34301437008439E8	-3.8173527131210244E8
