-6326061.201442874	-1.0149754954663672E7	-2.5910557620475944E7	-6.632063206743011E7	-6.5214039327684455E7	-1.0329657241400847E8	-1.4961358382077265E8	-2.5214095886300474E8	-4.410693896000974E8	-7.417606139621612E8	-1.2307226788109283E9	-1.8609232651941957E9	-3.3240777586397204E9	-5.092752736919612E9	-7.477459240947709E9	-1.1256054602577099E10	-1.4873925318256771E10	-1.8525879138049206E10	-2.4548200762468082E10	-2.944638074370025E10	-3.1869384059826546E10	-3.2666000642151062E10	-2.9624527155816166E10	-2.8063269626046204E10	-2.437420131839485E10	-1.994210896753305E10	-1.718946266848319E10	-1.5541532589663765E10	-1.2198537195951086E10	-8.935761458718662E9	-5.949567091824662E9	-3.827875964274504E9	-2.4032693566247525E9	-1.5707760494829085E9	-9.973339873782067E8	-6.21574285086364E8	-4.5557355663725775E8	-3.22156615932986E8	-2.1573282870857188E8	-1.5749798796204928E8	-1.2862838675130752E8	-9.029250012685646E7	-5.8940982785704605E7	-3.616296912366806E7	-2.2625635945417278E7	-1.4319468865348399E7
-6304008.617555273	-1.0114373013919044E7	-2.582023368472746E7	-6.608943903031371E7	-6.498670386140805E7	-1.0293648163146242E8	-1.4909203241574046E8	-2.51261998089505E8	-4.3953182627203614E8	-7.391748441374574E8	-1.226432392287829E9	-1.854436105948135E9	-3.3124900579698954E9	-5.074999453577345E9	-7.451392895408794E9	-1.121681611270758E10	-1.4822074968509289E10	-1.846129811507551E10	-2.446262598862926E10	-2.934373096513209E10	-3.1758287716771053E10	-3.2552127301932793E10	-2.952125636069879E10	-2.7965441358522068E10	-2.428923310481756E10	-1.987259098202859E10	-1.7129540379493465E10	-1.5487354967876404E10	-1.2156013221513662E10	-8.904611486738773E9	-5.928826962507314E9	-3.814532028273024E9	-2.3948915845160375E9	-1.5653003404284406E9	-9.93857291418389E8	-6.194074835604608E8	-4.539854319329908E8	-3.2103358130344623E8	-2.1498078630004755E8	-1.5694895160576656E8	-1.2817998952610944E8	-8.997774140574028E7	-5.873551512962138E7	-3.603690538750905E7	-2.2546763212636434E7	-1.4269551345058367E7
-6281956.033667669	-1.0078991073174419E7	-2.5729909748978976E7	-6.585824599319729E7	-6.4759368395131625E7	-1.0257639084891638E8	-1.4857048101070818E8	-2.5038303731600523E8	-4.379942629439749E8	-7.365890743127536E8	-1.2221421057647295E9	-1.847948946702074E9	-3.3009023573000693E9	-5.057246170235077E9	-7.42532654986988E9	-1.1177577622838064E10	-1.4770224618761806E10	-1.8396717092101807E10	-2.4377051214790436E10	-2.924108118656393E10	-3.164719137371556E10	-3.243825396171452E10	-2.941798556558141E10	-2.7867613090997936E10	-2.4204264891240265E10	-1.9803072996524128E10	-1.706961809050374E10	-1.5433177346089043E10	-1.2113489247076233E10	-8.873461514758886E9	-5.908086833189966E9	-3.8011880922715435E9	-2.3865138124073224E9	-1.5598246313739727E9	-9.903805954585713E8	-6.172406820345575E8	-4.5239730722872376E8	-3.1991054667390645E8	-2.1422874389152318E8	-1.5639991524948382E8	-1.2773159230091137E8	-8.966298268462409E7	-5.853004747353816E7	-3.591084165135003E7	-2.246789047985559E7	-1.4219633824768335E7
-6259903.449780068	-1.0043609132429795E7	-2.5639585813230496E7	-6.562705295608091E7	-6.453203292885524E7	-1.0221630006637037E8	-1.48048929605676E8	-2.495040765425056E8	-4.3645669961591375E8	-7.340033044880501E8	-1.2178518192416306E9	-1.8414617874560142E9	-3.2893146566302447E9	-5.039492886892812E9	-7.399260204330968E9	-1.1138339132968548E10	-1.4718374269014328E10	-1.8332136069128113E10	-2.429147644095162E10	-2.913843140799578E10	-3.1536095030660076E10	-3.2324380621496258E10	-2.931471477046404E10	-2.7769784823473812E10	-2.4119296677662983E10	-1.9733555011019676E10	-1.7009695801514027E10	-1.5378999724301685E10	-1.2070965272638811E10	-8.842311542779001E9	-5.88734670387262E9	-3.7878441562700644E9	-2.3781360402986083E9	-1.5543489223195055E9	-9.869038994987541E8	-6.150738805086545E8	-4.508091825244568E8	-3.1878751204436684E8	-2.1347670148299885E8	-1.5585087889320117E8	-1.2728319507571332E8	-8.934822396350794E7	-5.832457981745496E7	-3.578477791519103E7	-2.2389017747074753E7	-1.4169716304478306E7
-6237850.865892462	-1.0008227191685164E7	-2.5549261877482E7	-6.539585991896448E7	-6.430469746257878E7	-1.0185620928382427E8	-1.475273782006437E8	-2.4862511576900566E8	-4.349191362878523E8	-7.31417534663346E8	-1.2135615327185302E9	-1.834974628209952E9	-3.2777269559604177E9	-5.021739603550542E9	-7.37319385879205E9	-1.1099100643099024E10	-1.4666523919266836E10	-1.8267555046154404E10	-2.420590166711278E10	-2.9035781629427605E10	-3.142499868760457E10	-3.2210507281277973E10	-2.921144397534665E10	-2.767195655594966E10	-2.4034328464085674E10	-1.9664037025515205E10	-1.6949773512524288E10	-1.5324822102514317E10	-1.2028441298201378E10	-8.811161570799109E9	-5.866606574555268E9	-3.774500220268582E9	-2.369758268189892E9	-1.5488732132650363E9	-9.834272035389361E8	-6.129070789827509E8	-4.4922105782018954E8	-3.176644774148268E8	-2.127246590744744E8	-1.5530184253691837E8	-1.2683479785051519E8	-8.90334652423917E7	-5.811911216137169E7	-3.5658714179032E7	-2.2310145014293898E7	-1.4119798784188267E7
-6215798.28200486	-9972845.250940537	-2.5458937941733517E7	-6.516466688184807E7	-6.407736199630236E7	-1.0149611850127822E8	-1.4700582679561144E8	-2.4774615499550593E8	-4.33381572959791E8	-7.288317648386422E8	-1.2092712461954305E9	-1.8284874689638915E9	-3.2661392552905917E9	-5.003986320208275E9	-7.347127513253136E9	-1.1059862153229506E10	-1.4614673569519354E10	-1.8202974023180702E10	-2.4120326893273956E10	-2.8933131850859444E10	-3.1313902344549072E10	-3.2096633941059696E10	-2.910817318022927E10	-2.757412828842553E10	-2.3949360250508385E10	-1.9594519040010746E10	-1.6889851223534567E10	-1.5270644480726955E10	-1.1985917323763952E10	-8.780011598819221E9	-5.845866445237921E9	-3.761156284267102E9	-2.3613804960811768E9	-1.5433975042105687E9	-9.799505075791186E8	-6.107402774568478E8	-4.476329331159225E8	-3.16541442785287E8	-2.1197261666595003E8	-1.5475280618063563E8	-1.263864006253171E8	-8.871870652127552E7	-5.791364450528847E7	-3.5532650442872986E7	-2.223127228151305E7	-1.4069881263898233E7
-6193745.698117257	-9937463.310195912	-2.5368614005985033E7	-6.493347384473167E7	-6.385002653002594E7	-1.0113602771873216E8	-1.464842753905792E8	-2.4686719422200617E8	-4.3184400963172966E8	-7.262459950139385E8	-1.204980959672331E9	-1.8220003097178304E9	-3.2545515546207666E9	-4.986233036866007E9	-7.321061167714222E9	-1.1020623663359987E10	-1.4562823219771872E10	-1.8138393000207E10	-2.403475211943513E10	-2.8830482072291286E10	-3.1202806001493572E10	-3.198276060084142E10	-2.9004902385111893E10	-2.7476300020901394E10	-2.3864392036931095E10	-1.9525001054506283E10	-1.6829928934544842E10	-1.5216466858939596E10	-1.1943393349326525E10	-8.748861626839334E9	-5.825126315920572E9	-3.7478123482656217E9	-2.353002723972462E9	-1.5379217951561005E9	-9.76473811619301E8	-6.085734759309443E8	-4.460448084116554E8	-3.154184081557473E8	-2.112205742574257E8	-1.5420376982435292E8	-1.2593800340011902E8	-8.840394780015932E7	-5.770817684920524E7	-3.540658670671397E7	-2.2152399548732206E7	-1.4019963743608203E7
-6171693.114229654	-9902081.369451284	-2.527829007023654E7	-6.470228080761526E7	-6.362269106374951E7	-1.007759369361861E8	-1.4596272398554692E8	-2.459882334485064E8	-4.303064463036683E8	-7.236602251892346E8	-1.2006906731492314E9	-1.8155131504717696E9	-3.2429638539509406E9	-4.96847975352374E9	-7.294994822175306E9	-1.0981385173490467E10	-1.4510972870024385E10	-1.8073811977233295E10	-2.3949177345596302E10	-2.872783229372312E10	-3.1091709658438076E10	-3.1868887260623142E10	-2.8901631589994507E10	-2.737847175337726E10	-2.3779423823353798E10	-1.945548306900182E10	-1.6770006645555117E10	-1.5162289237152231E10	-1.1900869374889097E10	-8.717711654859444E9	-5.804386186603224E9	-3.7344684122641406E9	-2.3446249518637466E9	-1.5324460861016324E9	-9.729971156594833E8	-6.064066744050411E8	-4.444566837073884E8	-3.142953735262074E8	-2.104685318489013E8	-1.5365473346807018E8	-1.2548960617492092E8	-8.808918907904314E7	-5.750270919312201E7	-3.528052297055494E7	-2.207352681595136E7	-1.3970046223318169E7
-6149640.530342044	-9866699.428706648	-2.518796613448803E7	-6.4471087770498775E7	-6.339535559747302E7	-1.0041584615363994E8	-1.4544117258051455E8	-2.451092726750064E8	-4.287688829756066E8	-7.210744553645301E8	-1.1964003866261308E9	-1.809025991225707E9	-3.2313761532811117E9	-4.950726470181468E9	-7.268928476636384E9	-1.094214668362094E10	-1.4459122520276888E10	-1.800923095425958E10	-2.3863602571757454E10	-2.862518251515493E10	-3.098061331538255E10	-3.175501392040484E10	-2.87983607948771E10	-2.7280643485853096E10	-2.3694455609776478E10	-1.938596508349734E10	-1.6710084356565372E10	-1.5108111615364855E10	-1.1858345400451658E10	-8.686561682879549E9	-5.78364605728587E9	-3.721124476262656E9	-2.336247179755029E9	-1.526970377047163E9	-9.695204196996646E8	-6.042398728791373E8	-4.4286855900312084E8	-3.1317233889666736E8	-2.097164894403767E8	-1.531056971117873E8	-1.250412089497227E8	-8.777443035792686E7	-5.729724153703873E7	-3.515445923439589E7	-2.1994654083170492E7	-1.3920128703028122E7
-6127587.946454453	-9831317.48796204	-2.5097642198739596E7	-6.423989473338249E7	-6.316802013119672E7	-1.000557553710941E8	-1.449196211754826E8	-2.442303119015071E8	-4.272313196475462E8	-7.184886855398277E8	-1.1921101001030335E9	-1.8025388319796498E9	-3.2197884526112924E9	-4.93297318683921E9	-7.242862131097485E9	-1.0902908193751442E10	-1.4407272170529432E10	-1.7944649931285908E10	-2.377802779791867E10	-2.8522532736586826E10	-3.0869516972327114E10	-3.1641140580186626E10	-2.869508999975978E10	-2.7182815218329014E10	-2.3609487396199234E10	-1.9316447097992912E10	-1.6650162067575682E10	-1.5053933993577522E10	-1.1815821426014254E10	-8.655411710899677E9	-5.762905927968532E9	-3.707780540261183E9	-2.3278694076463184E9	-1.5214946679926977E9	-9.660437237398489E8	-6.020730713532351E8	-4.4128043429885465E8	-3.120493042671281E8	-2.0896444703185272E8	-1.5255666075550482E8	-1.2459281172452487E8	-8.745967163681084E7	-5.709177388095561E7	-3.502839549823695E7	-2.1915781350389685E7	-1.3870211182738116E7
-6105535.362566839	-9795935.547217395	-2.5007318262991063E7	-6.400870169626597E7	-6.294068466492018E7	-9.969566458854786E7	-1.443980697704501E8	-2.4335135112800688E8	-4.2569375631948406E8	-7.159029157151226E8	-1.1878198135799317E9	-1.7960516727335856E9	-3.208200751941461E9	-4.915219903496934E9	-7.216795785558557E9	-1.0863669703881903E10	-1.4355421820781921E10	-1.7880068908312176E10	-2.36924530240798E10	-2.8419882958018612E10	-3.075842062927156E10	-3.1527267239968292E10	-2.859181920464235E10	-2.708498695080483E10	-2.35245191826219E10	-1.9246929112488415E10	-1.6590239778585928E10	-1.4999756371790133E10	-1.1773297451576807E10	-8.624261738919773E9	-5.742165798651174E9	-3.6944366042596955E9	-2.3194916355375996E9	-1.516018958938227E9	-9.625670277800294E8	-5.999062698273308E8	-4.396923095945868E8	-3.109262696375877E8	-2.08212404623328E8	-1.5200762439922178E8	-1.2414441449932656E8	-8.714491291569449E7	-5.688630622487227E7	-3.490233176207787E7	-2.18369086176088E7	-1.3820293662448058E7
-6083482.778679247	-9760553.606472787	-2.491699432724262E7	-6.377750865914968E7	-6.271334919864387E7	-9.933557380600199E7	-1.438765183654181E8	-2.4247239035450757E8	-4.2415619299142355E8	-7.133171458904201E8	-1.1835295270568342E9	-1.789564513487528E9	-3.1966130512716413E9	-4.897466620154675E9	-7.190729440019655E9	-1.0824431214012402E10	-1.4303571471034464E10	-1.781548788533851E10	-2.360687825024102E10	-2.83172331794505E10	-3.064732428621612E10	-3.1413393899750072E10	-2.8488548409525017E10	-2.698715868328074E10	-2.3439550969044643E10	-1.917741112698399E10	-1.653031748959623E10	-1.4945578750002798E10	-1.17307734771394E10	-8.5931117669399E9	-5.721425669333836E9	-3.6810926682582216E9	-2.3111138634288883E9	-1.510543249883762E9	-9.590903318202136E8	-5.977394683014286E8	-4.3810418489032054E8	-3.0980323500804853E8	-2.0746036221480402E8	-1.5145858804293934E8	-1.2369601727412869E8	-8.683015419457845E7	-5.668083856878915E7	-3.4776268025918916E7	-2.1758035884827994E7	-1.377037614215805E7
-6061430.194791644	-9725171.665728157	-2.4826670391494136E7	-6.354631562203327E7	-6.248601373236745E7	-9.897548302345593E7	-1.4335496696038583E8	-2.415934295810078E8	-4.226186296633622E8	-7.107313760657161E8	-1.1792392405337348E9	-1.783077354241467E9	-3.185025350601815E9	-4.879713336812408E9	-7.16466309448074E9	-1.0785192724142885E10	-1.4251721121286982E10	-1.7750906862364807E10	-2.3521303476402195E10	-2.8214583400882343E10	-3.053622794316062E10	-3.1299520559531807E10	-2.8385277614407642E10	-2.6889330415756607E10	-2.3354582755467354E10	-1.910789314147953E10	-1.6470395200606506E10	-1.4891401128215437E10	-1.1688249502701973E10	-8.5619617949600115E9	-5.700685540016487E9	-3.667748732256741E9	-2.302736091320173E9	-1.5050675408292937E9	-9.556136358603959E8	-5.955726667755252E8	-4.3651606018605345E8	-3.0868020037850875E8	-2.0670831980627963E8	-1.509095516866566E8	-1.2324762004893062E8	-8.651539547346227E7	-5.647537091270593E7	-3.46502042897599E7	-2.1679163152047146E7	-1.3720458621868016E7
-6039377.61090403	-9689789.724983511	-2.47363464557456E7	-6.331512258491673E7	-6.225867826609091E7	-9.86153922409097E7	-1.4283341555535334E8	-2.4071446880750757E8	-4.210810663353001E8	-7.08145606241011E8	-1.174948954010633E9	-1.7765901949954028E9	-3.1734376499319835E9	-4.861960053470132E9	-7.138596748941812E9	-1.0745954234273346E10	-1.419987077153947E10	-1.768632583939107E10	-2.3435728702563324E10	-2.8111933622314125E10	-3.042513160010507E10	-3.1185647219313473E10	-2.8282006819290207E10	-2.6791502148232418E10	-2.3269614541890015E10	-1.9038375155975033E10	-1.6410472911616749E10	-1.4837223506428045E10	-1.1645725528264523E10	-8.530811822980106E9	-5.679945410699127E9	-3.654404796255254E9	-2.294358319211454E9	-1.499591831774823E9	-9.521369399005765E8	-5.934058652496209E8	-4.3492793548178554E8	-3.0755716574896836E8	-2.0595627739775485E8	-1.5036051533037362E8	-1.2279922282373229E8	-8.620063675234592E7	-5.62699032566226E7	-3.452414055360081E7	-2.160029041926626E7	-1.3670541101577956E7
-6017325.027016438	-9654407.784238903	-2.464602251999716E7	-6.3083929547800444E7	-6.20313427998146E7	-9.825530145836383E7	-1.4231186415032136E8	-2.3983550803400823E8	-4.195435030072396E8	-7.055598364163085E8	-1.1706586674875355E9	-1.770103035749345E9	-3.1618499492621636E9	-4.844206770127872E9	-7.11253040340291E9	-1.0706715744403847E10	-1.4148020421792013E10	-1.7621744816417404E10	-2.335015392872454E10	-2.8009283843746017E10	-3.0314035257049625E10	-3.1071773879095253E10	-2.8178736024172882E10	-2.6693673880708332E10	-2.3184646328312767E10	-1.8968857170470604E10	-1.6350550622627056E10	-1.478304588464071E10	-1.1603201553827116E10	-8.499661851000235E9	-5.65920528138179E9	-3.6410608602537794E9	-2.2859805471027427E9	-1.4941161227203577E9	-9.486602439407607E8	-5.912390637237188E8	-4.3333981077751935E8	-3.064341311194292E8	-2.0520423498923087E8	-1.4981147897409114E8	-1.2235082559853442E8	-8.588587803122988E7	-5.606443560053947E7	-3.439807681744186E7	-2.1521417686485454E7	-1.3620623581287948E7
-5995272.443128824	-9619025.84349426	-2.4555698584248632E7	-6.2852736510683924E7	-6.180400733353807E7	-9.789521067581761E7	-1.4179031274528888E8	-2.3895654726050806E8	-4.1800593967917746E8	-7.029740665916035E8	-1.166368380964434E9	-1.763615876503281E9	-3.1502622485923324E9	-4.826453486785597E9	-7.086464057863982E9	-1.066747725453431E10	-1.4096170072044504E10	-1.755716379344367E10	-2.3264579154885674E10	-2.7906634065177807E10	-3.0202938913994076E10	-3.0957900538876926E10	-2.807546522905545E10	-2.6595845613184155E10	-2.3099678114735435E10	-1.8899339184966114E10	-1.6290628333637302E10	-1.4728868262853323E10	-1.156067757938967E10	-8.468511879020331E9	-5.638465152064431E9	-3.6277169242522926E9	-2.2776027749940233E9	-1.4886404136658874E9	-9.451835479809414E8	-5.890722621978143E8	-4.3175168607325155E8	-3.0531109648988885E8	-2.0445219258070615E8	-1.4926244261780813E8	-1.2190242837333614E8	-8.557111931011353E7	-5.585896794445614E7	-3.427201308128279E7	-2.1442544953704573E7	-1.3570706060997892E7
