-2.0724525379053268E11	-2.6818767468016638E11	-3.471111146023194E11	-4.4713843235629865E11	-5.768663534747172E11	-7.378821866991261E11	-9.428989288881451E11	-1.2107913178219011E12	-1.5497507135722627E12	-1.9920158551529727E12	-2.572940531273515E12	-3.331336887811962E12	-4.3096357049586504E12	-5.565155435226762E12	-7.173604361526609E12	-9.211207338895643E12	-1.304719593690388E13	-1.6205358266675834E13	-1.7900077948688516E13	-2.569143548570452E13	-3.627718201743451E13	-4.821642870761463E13	-5.443755137629732E13	-6.630875115325736E13	-7.8994604313263E13	-1.011755328666852E14	-1.150170841869062E14	-1.1410240819946494E14	-1.1908812951675378E14	-1.1756391598960561E14	-1.0845594115755653E14	-9.30323978091995E13	-7.505757927704994E13	-5.654140391514352E13	-4.015188671718481E13	-2.71656252092285E13	-1.7673473682243863E13	-1.2894147240480715E13	-6.538322824386487E12	-3.9496294022146367E12	-2.6576156792425356E12	-1.4448252611213928E12	-7.969982246157827E11	-4.1030347317637933E11	-2.112440738722106E11	-1.3729482035080875E11	-8.309359318990681E10	-5.069772899715335E10	-2.9857772141310966E10	-1.5432666752179327E10	-9.048422299765463E9	-6.630957576165291E9	-3.6271919622068405E9	-2.306197644394392E9	-1.4433958491102195E9	-7.868323483880773E8	-5.808901543557333E8	-4.0022455211147416E8	-2.5898029842289317E8	-1.816152612847214E8
-2.0652279898034512E11	-2.6725277522137576E11	-3.459010888486417E11	-4.455797124079903E11	-5.748554033357848E11	-7.353099370317283E11	-9.396119929789425E11	-1.2065705118169646E12	-1.5443482986212136E12	-1.9850717084948318E12	-2.5639712872056934E12	-3.319723881892958E12	-4.2946123594862847E12	-5.545755360966511E12	-7.148597250953138E12	-9.179097165427707E12	-1.3001713546877219E13	-1.6148866555447525E13	-1.783767846218528E13	-2.5601875407450426E13	-3.615072013630967E13	-4.8048346736072414E13	-5.424778263550682E13	-6.607759953288483E13	-7.871922994004498E13	-1.0082283600605308E14	-1.14616135821601E14	-1.1370464838518711E14	-1.1867298952955498E14	-1.1715408939499022E14	-1.0807786486895844E14	-9.270808783311452E13	-7.479592933236873E13	-5.634430116617278E13	-4.0011917655571195E13	-2.7070926120852777E13	-1.76118641358686E13	-1.284919837662607E13	-6.515530298677738E12	-3.9358610349883735E12	-2.648351258485093E12	-1.4397886152118435E12	-7.942198970519266E11	-4.088731595146125E11	-2.105076792165972E11	-1.3681621202776106E11	-8.28039297838802E10	-5.052099723847772E10	-2.9753688256587723E10	-1.5378868635574917E10	-9.016879593259476E9	-6.6078421266704035E9	-3.614547608559936E9	-2.2981582632700367E9	-1.4383641861161497E9	-7.840894589635568E8	-5.788651772885668E8	-3.988293734642452E8	-2.580774957824596E8	-1.8098215236319584E8
-2.0580034417015756E11	-2.663178757625851E11	-3.4469106309496405E11	-4.4402099245968195E11	-5.728444531968523E11	-7.327376873643304E11	-9.363250570697397E11	-1.2023497058120276E12	-1.538945883670165E12	-1.9781275618366907E12	-2.555002043137871E12	-3.3081108759739536E12	-4.2795890140139194E12	-5.526355286706259E12	-7.123590140379663E12	-9.146986991959773E12	-1.2956231156850557E13	-1.6092374844219213E13	-1.7775278975682043E13	-2.551231532919633E13	-3.602425825518483E13	-4.788026476453019E13	-5.405801389471632E13	-6.584644791251228E13	-7.844385556682695E13	-1.0047013914542097E14	-1.142151874562958E14	-1.1330688857090927E14	-1.1825784954235617E14	-1.1674426280037484E14	-1.0769978858036034E14	-9.238377785702952E13	-7.45342793876875E13	-5.614719841720204E13	-3.987194859395759E13	-2.6976227032477055E13	-1.7550254589493342E13	-1.2804249512771426E13	-6.492737772968988E12	-3.922092667762111E12	-2.6390868377276494E12	-1.434751969302294E12	-7.914415694880704E11	-4.0744284585284564E11	-2.097712845609838E11	-1.363376037047134E11	-8.251426637785359E10	-5.034426547980209E10	-2.964960437186447E10	-1.5325070518970507E10	-8.985336886753485E9	-6.584726677175516E9	-3.6019032549130316E9	-2.290118882145681E9	-1.4333325231220796E9	-7.813465695390362E8	-5.768402002214006E8	-3.974341948170163E8	-2.57174693142026E8	-1.8034904344167027E8
-2.050778893599701E11	-2.6538297630379453E11	-3.434810373412865E11	-4.424622725113737E11	-5.7083350305792E11	-7.301654376969326E11	-9.330381211605375E11	-1.198128899807091E12	-1.533543468719117E12	-1.97118341517855E12	-2.5460327990700493E12	-3.2964978700549507E12	-4.2645656685415537E12	-5.50695521244601E12	-7.098583029806193E12	-9.114876818491844E12	-1.2910748766823898E13	-1.603588313299091E13	-1.7712879489178816E13	-2.542275525094224E13	-3.589779637406001E13	-4.7712182792987984E13	-5.3868245153925836E13	-6.5615296292139766E13	-7.816848119360895E13	-1.001174422847889E14	-1.1381423909099062E14	-1.1290912875663145E14	-1.1784270955515739E14	-1.163344362057595E14	-1.0732171229176228E14	-9.205946788094453E13	-7.427262944300631E13	-5.595009566823132E13	-3.973197953234399E13	-2.688152794410134E13	-1.748864504311809E13	-1.2759300648916787E13	-6.46994524726024E12	-3.9083243005358486E12	-2.6298224169702065E12	-1.4297153233927449E12	-7.886632419242146E11	-4.06012532191079E11	-2.0903488990537042E11	-1.3585899538166576E11	-8.222460297182701E10	-5.016753372112649E10	-2.954552048714124E10	-1.5271272402366104E10	-8.9537941802475E9	-6.561611227680631E9	-3.5892589012661285E9	-2.282079501021326E9	-1.4283008601280107E9	-7.786036801145159E8	-5.748152231542346E8	-3.960390161697875E8	-2.562718905015925E8	-1.7971593452014476E8
-2.0435543454978244E11	-2.644480768450038E11	-3.422710115876087E11	-4.4090355256306525E11	-5.688225529189873E11	-7.275931880295344E11	-9.297511852513342E11	-1.1939080938021533E12	-1.5281410537680674E12	-1.9642392685204082E12	-2.537063555002226E12	-3.2848848641359453E12	-4.249542323069186E12	-5.487555138185756E12	-7.073575919232718E12	-9.082766645023904E12	-1.2865266376797229E13	-1.5979391421762592E13	-1.765048000267557E13	-2.533319517268813E13	-3.577133449293516E13	-4.7544100821445734E13	-5.36784764131353E13	-6.5384144671767195E13	-7.789310682039089E13	-9.976474542415673E13	-1.1341329072568536E14	-1.1251136894235356E14	-1.1742756956795852E14	-1.1592460961114406E14	-1.0694363600316414E14	-9.17351579048595E13	-7.401097949832506E13	-5.5752992919260555E13	-3.959201047073036E13	-2.6786828855725598E13	-1.7427035496742822E13	-1.2714351785062137E13	-6.447152721551488E12	-3.894555933309584E12	-2.620557996212762E12	-1.4246786774831948E12	-7.858849143603579E11	-4.045822185293119E11	-2.0829849524975693E11	-1.3538038705861801E11	-8.193493956580037E10	-4.999080196245083E10	-2.9441436602417973E10	-1.5217474285761688E10	-8.922251473741508E9	-6.53849577818574E9	-3.576614547619222E9	-2.274040119896969E9	-1.4232691971339402E9	-7.758607906899948E8	-5.72790246087068E8	-3.946438375225584E8	-2.5536908786115873E8	-1.7908282559861916E8
-2.036329797395949E11	-2.635131773862131E11	-3.4106098583393097E11	-4.393448326147568E11	-5.668116027800548E11	-7.250209383621366E11	-9.264642493421315E11	-1.1896872877972166E12	-1.5227386388170186E12	-1.9572951218622668E12	-2.528094310934404E12	-3.2732718582169404E12	-4.2345189775968193E12	-5.468155063925505E12	-7.048568808659244E12	-9.050656471555973E12	-1.2819783986770566E13	-1.5922899710534283E13	-1.7588080516172332E13	-2.524363509443403E13	-3.564487261181031E13	-4.737601884990351E13	-5.348870767234479E13	-6.515299305139465E13	-7.761773244717284E13	-9.941204856352464E13	-1.1301234236038016E14	-1.121136091280757E14	-1.1701242958075969E14	-1.1551478301652866E14	-1.0656555971456605E14	-9.141084792877448E13	-7.374932955364383E13	-5.555589017028981E13	-3.945204140911674E13	-2.6692129767349875E13	-1.7365425950367566E13	-1.266940292120749E13	-6.424360195842738E12	-3.8807875660833203E12	-2.611293575455319E12	-1.4196420315736453E12	-7.831065867965017E11	-4.031519048675451E11	-2.075621005941435E11	-1.3490177873557031E11	-8.164527615977374E10	-4.981407020377519E10	-2.933735271769473E10	-1.516367616915728E10	-8.890708767235518E9	-6.515380328690852E9	-3.563970193972318E9	-2.2660007387726135E9	-1.4182375341398702E9	-7.731179012654743E8	-5.707652690199016E8	-3.9324865887532943E8	-2.5446628522072512E8	-1.7844971667709357E8
-2.0291052492940735E11	-2.625782779274225E11	-3.3985096008025336E11	-4.377861126664485E11	-5.648006526411224E11	-7.224486886947386E11	-9.231773134329288E11	-1.1854664817922795E12	-1.5173362238659697E12	-1.9503509752041257E12	-2.519125066866581E12	-3.2616588522979365E12	-4.2194956321244536E12	-5.448754989665254E12	-7.023561698085771E12	-9.018546298088035E12	-1.2774301596743906E13	-1.586640799930597E13	-1.7525681029669094E13	-2.515407501617993E13	-3.5518410730685484E13	-4.720793687836129E13	-5.32989389315543E13	-6.49218414310221E13	-7.734235807395483E13	-9.905935170289253E13	-1.1261139399507495E14	-1.1171584931379786E14	-1.1659728959356089E14	-1.1510495642191327E14	-1.0618748342596795E14	-9.108653795268948E13	-7.348767960896262E13	-5.535878742131907E13	-3.931207234750313E13	-2.6597430678974145E13	-1.7303816403992305E13	-1.2624454057352846E13	-6.401567670133988E12	-3.867019198857057E12	-2.602029154697875E12	-1.4146053856640957E12	-7.803282592326454E11	-4.0172159120577826E11	-2.0682570593853012E11	-1.3442317041252263E11	-8.135561275374713E10	-4.9637338445099556E10	-2.9233268832971478E10	-1.510987805255287E10	-8.85916606072953E9	-6.492264879195965E9	-3.5513258403254137E9	-2.2579613576482577E9	-1.4132058711458006E9	-7.703750118409538E8	-5.687402919527353E8	-3.9185348022810054E8	-2.5356348258029154E8	-1.7781660775556803E8
-2.021880701192198E11	-2.6164337846863177E11	-3.386409343265756E11	-4.362273927181401E11	-5.6278970250219E11	-7.198764390273406E11	-9.198903775237261E11	-1.1812456757873425E12	-1.5119338089149207E12	-1.9434068285459844E12	-2.510155822798759E12	-3.250045846378932E12	-4.2044722866520864E12	-5.429354915405E12	-6.998554587512298E12	-8.986436124620102E12	-1.272881920671724E13	-1.580991628807766E13	-1.7463281543165857E13	-2.5064514937925836E13	-3.539194884956064E13	-4.7039854906819055E13	-5.310917019076378E13	-6.4690689810649555E13	-7.70669837007368E13	-9.87066548422604E13	-1.1221044562976972E14	-1.1131808949952002E14	-1.1618214960636205E14	-1.1469512982729788E14	-1.0580940713736984E14	-9.076222797660447E13	-7.322602966428138E13	-5.516168467234833E13	-3.9172103285889516E13	-2.6502731590598418E13	-1.7242206857617041E13	-1.2579505193498201E13	-6.378775144425238E12	-3.8532508316307935E12	-2.5927647339404316E12	-1.4095687397545461E12	-7.775499316687891E11	-4.0029127754401135E11	-2.060893112829167E11	-1.3394456208947496E11	-8.10659493477205E10	-4.946060668642393E10	-2.9129184948248222E10	-1.505607993594846E10	-8.827623354223541E9	-6.4691494297010765E9	-3.5386814866785083E9	-2.2499219765239015E9	-1.4081742081517305E9	-7.676321224164331E8	-5.667153148855689E8	-3.904583015808715E8	-2.526606799398579E8	-1.7718349883404243E8
-2.01465615309032E11	-2.6070847900984085E11	-3.374309085728976E11	-4.346686727698313E11	-5.607787523632568E11	-7.17304189359942E11	-9.166034416145223E11	-1.1770248697824045E12	-1.5065313939638704E12	-1.9364626818878413E12	-2.501186578730934E12	-3.2384328404599243E12	-4.189448941179716E12	-5.409954841144744E12	-6.973547476938818E12	-8.954325951152158E12	-1.2683336816690564E13	-1.5753424576849334E13	-1.7400882056662604E13	-2.497495485967171E13	-3.526548696843577E13	-4.687177293527679E13	-5.291940144997322E13	-6.445953819027695E13	-7.679160932751869E13	-9.835395798162819E13	-1.118094972644644E14	-1.1092032968524205E14	-1.1576700961916311E14	-1.1428530323268236E14	-1.0543133084877164E14	-9.043791800051938E13	-7.29643797196001E13	-5.496458192337753E13	-3.903213422427587E13	-2.6408032502222668E13	-1.7180597311241766E13	-1.2534556329643545E13	-6.355982618716481E12	-3.839482464404527E12	-2.5835003131829854E12	-1.404532093844995E12	-7.74771604104932E11	-3.9886096388224414E11	-2.0535291662730304E11	-1.3346595376642712E11	-8.07762859416938E10	-4.9283874927748245E10	-2.9025101063524944E10	-1.5002281819344034E10	-8.796080647717543E9	-6.4460339802061825E9	-3.5260371330316005E9	-2.2418825953995433E9	-1.4031425451576595E9	-7.648892329919116E8	-5.64690337818402E8	-3.890631229336422E8	-2.5175787729942402E8	-1.7655038991251668E8
-2.0074316049884485E11	-2.5977357955105072E11	-3.362208828192206E11	-4.331099528215238E11	-5.587678022243254E11	-7.147319396925454E11	-9.133165057053214E11	-1.1728040637774697E12	-1.5011289790128245E12	-1.9295185352297039E12	-2.4922173346631157E12	-3.2268198345409263E12	-4.1744255957073574E12	-5.390554766884503E12	-6.948540366365358E12	-8.92221577768424E12	-1.2637854426663926E13	-1.5696932865621055E13	-1.7338482570159398E13	-2.488539478141766E13	-3.5139025087311E13	-4.670369096373465E13	-5.272963270918281E13	-6.422838656990454E13	-7.651623495430081E13	-9.800126112099627E13	-1.114085488991594E14	-1.105225698709644E14	-1.1535186963196453E14	-1.1387547663806719E14	-1.0505325456017375E14	-9.011360802443455E13	-7.270272977491902E13	-5.47674791744069E13	-3.889216516266233E13	-2.631333341384699E13	-1.7118987764866537E13	-1.2489607465788924E13	-6.333190093007744E12	-3.825714097178271E12	-2.5742358924255474E12	-1.3994954479354485E12	-7.719932765410774E11	-3.97430650220478E11	-2.0461652197169003E11	-1.3298734544337973E11	-8.048662253566736E10	-4.910714316907271E10	-2.8921017178801754E10	-1.4948483702739655E10	-8.76453794121157E9	-6.422918530711308E9	-3.513392779384703E9	-2.233843214275192E9	-1.3981108821635923E9	-7.621463435673926E8	-5.626653607512369E8	-3.87667944286414E8	-2.508550746589909E8	-1.7591728099099144E8
